FS INT,SS PEAK,SS INT,SS TOF,FL1 INT_CD14-FITC,FL2 INT_CD19-PE,FL3 INT_CD13-ECD,FL4 INT_CD33-PC5.5,FL5 INT_CD34-PC7,FL6 INT_CD117-APC,FL7 INT_CD7-APC700,FL8 INT_CD16-APC750,FL9 INT_HLA-PB,FL10 INT_CD45-KO,TIME,label
537776.0,13612.0,68745.0,66.0,266.36832,380.89532,340.36166,135.01875,1449.625,1112.1025,6573.0493,2886.4917,536.58044,16101.93,4794.0,0.0
425109.0,10304.0,52994.0,65.0,419.36835,507.89532,881.3617,525.0188,795.62506,1310.1027,6889.0493,2151.4917,446.58044,11832.93,4832.0,0.0
479066.0,13856.0,71884.0,67.0,342.3683,393.89532,753.36176,1041.0189,784.62506,6089.102,40095.05,7278.4917,561.58044,16579.932,5131.0,0.0
473102.0,11367.0,60553.0,71.0,480.3683,407.89532,866.3617,281.0188,1165.6249,2606.1023,10876.05,2236.492,710.5804,21089.93,5990.0,0.0
478337.0,9885.0,48827.0,62.0,357.3683,301.89532,608.36176,664.01886,560.62506,1059.1027,11873.051,3111.4917,913.58044,16394.93,6701.0,0.0
544909.0,11557.0,58440.0,63.0,283.36832,712.8954,710.3617,411.01883,908.62506,4958.103,48755.05,7845.491,649.58044,15188.93,6851.0,0.0
465649.0,10889.0,51982.0,62.0,269.36832,366.89532,387.3617,333.01883,1030.625,1968.1024,26539.049,4933.491,317.5804,14271.931,6992.0,0.0
377453.0,9788.0,49009.0,63.0,325.36835,367.89532,570.3617,418.01886,800.625,1830.1027,25638.053,6006.4917,584.5804,16421.93,7076.0,0.0
475865.0,10770.0,53561.0,64.0,613.36835,631.8953,698.3617,336.01886,909.6249,3094.1023,35786.05,7091.491,369.58047,13373.931,7263.0,0.0
402901.0,11351.0,58180.0,67.0,392.36832,505.89532,329.3617,396.01883,573.625,2456.1025,35486.05,6265.492,404.58044,13953.93,7334.0,0.0
552800.0,12076.0,70162.0,74.0,476.36835,585.89526,684.3617,568.01886,1024.625,2674.103,13154.051,2695.492,601.58044,18098.93,7368.0,0.0
500042.0,9207.0,42618.0,60.0,279.3683,481.89532,525.36163,367.0189,890.625,6212.1025,89655.06,17803.492,401.58044,7629.9297,7369.0,0.0
462765.0,12272.0,65578.0,66.0,307.36832,364.89532,734.36176,880.0189,1116.6249,5928.1035,54704.05,9823.492,749.58044,18551.93,7548.0,0.0
476658.0,9737.0,55028.0,76.0,387.36832,630.8953,700.36163,384.0188,838.62494,862.1026,10154.051,1970.4918,991.5804,33153.93,7549.0,0.0
619454.0,13808.0,72273.0,69.0,235.3683,446.89532,675.3617,736.0188,769.625,3551.1025,34234.05,6930.492,914.58044,19740.93,7956.0,0.0
494807.0,10579.0,68587.0,70.0,344.36832,328.89532,807.3617,653.0188,594.625,1685.1027,8163.0493,1505.4918,710.58044,16906.93,8653.0,0.0
489015.0,14400.0,74703.0,65.0,533.3684,474.89532,424.36172,477.01883,761.62506,1439.1027,8522.05,1664.492,907.5804,24302.93,8959.0,0.0
394564.0,7694.0,41742.0,69.0,370.36832,348.89532,686.36163,796.01886,1540.6249,5171.103,52602.055,9302.493,407.5804,13595.93,8985.0,0.0
299950.0,8185.0,39561.0,64.0,459.36835,436.89536,734.36163,496.01886,863.62506,2084.1028,7063.051,934.49207,446.5804,9490.93,9034.0,0.0
340377.0,9478.0,48271.0,66.0,375.36832,327.8953,740.36163,690.0188,739.62494,4445.1025,46238.047,8025.4907,385.58044,15945.931,9077.0,0.0
367382.0,10222.0,60376.0,75.0,404.36832,458.89532,391.36163,569.01886,714.62506,2553.1025,10021.049,1905.4916,461.5804,16031.93,9163.0,0.0
346545.0,11254.0,62709.0,65.0,413.36832,465.8953,761.36176,522.01886,1253.625,4230.1025,30976.049,6587.4917,653.58044,11794.931,9211.0,0.0
392247.0,12687.0,61213.0,64.0,389.36835,629.8953,835.3617,551.01886,1284.6251,4482.1016,46243.055,8025.492,645.5805,19728.932,9274.0,0.0
416760.0,17536.0,87380.0,64.0,487.36835,442.89536,640.3617,532.0188,1178.6249,3591.1023,31672.053,6078.4917,466.58044,16406.93,9298.0,0.0
444372.0,14032.0,83856.0,74.0,380.36832,376.8953,372.36172,433.01886,1313.625,3907.1028,43548.05,8980.491,506.58047,16601.93,9409.0,0.0
461130.0,10358.0,48277.0,59.0,378.36835,582.8953,435.36172,554.0188,741.625,2284.103,22821.05,4492.492,317.5805,12827.931,9774.0,0.0
396490.0,11050.0,52748.0,61.0,384.36832,360.89532,602.36163,342.0188,1253.625,2539.1028,8624.051,1519.492,592.5804,19999.93,9803.0,0.0
277509.0,15360.0,81707.0,72.0,604.36835,677.8953,857.36176,860.0189,1142.625,1672.1027,6982.05,1384.492,522.58044,14942.93,10224.0,0.0
577127.0,11315.0,52684.0,60.0,254.36832,443.8953,390.3617,324.01886,574.62506,3039.1025,36316.05,6274.4927,663.58044,16306.93,10351.0,0.0
600329.0,14624.0,75576.0,68.0,457.36835,463.89532,488.36166,374.01886,683.62506,1111.1025,7472.0493,1673.4918,799.5804,25578.93,11251.0,0.0
374777.0,7777.0,40831.0,63.0,291.36832,248.89536,512.3617,296.01883,1357.625,4951.1025,45843.047,9388.491,394.58044,10223.93,11591.0,0.0
406741.0,13472.0,65874.0,62.0,267.3683,333.89532,424.36166,254.01884,689.625,867.1027,15073.05,2859.4915,366.58044,11023.931,11765.0,0.0
592279.0,13264.0,67697.0,65.0,283.36832,272.89532,550.3617,359.01886,579.625,2225.1028,17211.049,3554.4917,808.58044,17847.93,11925.0,0.0
371068.0,10609.0,51289.0,61.0,245.36832,251.89536,424.3617,328.01883,607.625,1948.1025,16569.05,3735.492,566.58044,15646.931,11973.0,0.0
494951.0,12015.0,55197.0,58.0,579.36835,334.89532,592.3617,329.01883,1292.625,2758.1028,9107.051,1528.492,543.58044,15009.931,12136.0,0.0
415326.0,12131.0,58306.0,65.0,476.36835,263.89536,352.36166,725.0189,1320.625,2627.102,18362.049,4552.4917,497.58044,17033.93,12540.0,0.0
671968.0,15664.0,91029.0,76.0,388.36832,462.89532,567.3617,412.0188,1379.6249,844.1028,8571.05,1182.4922,515.58044,16888.93,12614.0,0.0
504140.0,13568.0,66038.0,63.0,354.36835,491.8953,646.3616,579.01886,1400.625,3969.1028,40491.055,10564.493,1045.5803,14201.931,13377.0,0.0
464969.0,13456.0,67089.0,64.0,232.36832,257.89532,612.36163,473.01883,743.625,4160.1025,34140.05,6058.4917,587.58044,13493.931,13978.0,0.0
427543.0,9071.0,51734.0,59.0,201.36833,411.89532,618.3617,466.01883,882.62494,4311.103,44328.055,9304.492,436.58044,10121.93,14001.0,0.0
259084.0,11672.0,56879.0,63.0,544.36835,547.8954,471.3617,581.01886,1072.6249,3545.1025,38106.05,6567.492,447.58044,14453.93,14280.0,0.0
516523.0,13277.0,66314.0,66.0,440.36832,587.8953,746.3617,342.0188,1271.6249,2644.1028,13267.05,2700.492,650.58044,16488.93,14317.0,0.0
548249.0,13952.0,78963.0,77.0,455.36835,476.89532,938.3618,513.01886,537.62506,2053.1025,18249.049,3946.4915,657.58044,22021.93,14383.0,0.0
477364.0,9673.0,54324.0,64.0,370.36832,528.8953,573.36176,442.01883,1332.6249,1741.1025,11635.051,2320.492,872.58044,23674.93,14925.0,0.0
432052.0,10041.0,51806.0,66.0,342.36835,321.8953,455.36166,501.0189,1099.625,2923.1023,37107.05,6996.492,1130.5806,19445.932,15263.0,0.0
392176.0,8824.0,45382.0,66.0,332.36832,371.89532,588.36163,305.0188,500.62503,1220.1028,6723.0503,1469.492,605.5804,18073.928,15370.0,0.0
433137.0,10768.0,57373.0,68.0,232.3683,310.89532,604.3617,579.0188,807.62506,2508.1023,26909.049,5495.4917,397.58044,14895.93,15548.0,0.0
478035.0,13614.0,61324.0,58.0,231.3683,493.8953,354.36172,158.01884,920.625,1459.1025,6958.05,1679.4917,564.5805,15120.931,16192.0,0.0
382194.0,10467.0,47274.0,57.0,349.3683,530.89526,434.3617,308.0188,1018.6249,2440.1023,19695.047,4209.4907,304.58047,10045.931,16676.0,0.0
442358.0,10883.0,57943.0,62.0,486.36832,480.8953,570.3617,250.01881,387.62497,4683.103,32536.047,8034.491,451.58044,12505.93,16689.0,0.0
845912.0,17376.0,141784.0,183.0,656.3683,582.8954,649.3617,586.0188,1008.625,4652.103,39764.05,8026.492,941.5803,27875.93,16726.0,0.0
461413.0,12196.0,64252.0,67.0,548.36835,541.89526,907.3617,713.01886,1483.625,2970.1025,32972.055,6033.4917,680.58044,20170.93,16950.0,0.0
490947.0,11430.0,65984.0,77.0,388.36832,407.8953,658.36163,545.01886,670.625,1680.1027,9975.05,1520.4917,1176.5803,22683.93,17205.0,0.0
308144.0,11492.0,57379.0,63.0,409.3683,670.89526,810.3617,323.0188,506.62503,4841.1025,23043.049,4809.491,397.58044,15031.93,17258.0,0.0
590993.0,11938.0,66820.0,72.0,539.3683,472.89532,875.36176,504.01886,1446.625,6061.1025,53279.055,11414.492,1328.5803,24856.932,17419.0,0.0
464891.0,14352.0,73655.0,68.0,364.36832,659.89526,721.3617,653.0188,662.625,4536.102,50031.05,9177.491,423.58047,14517.931,17769.0,0.0
472568.0,11773.0,57243.0,63.0,484.36835,519.8953,801.36176,577.01886,1491.625,4697.103,56667.055,10280.493,438.58044,14930.931,17943.0,0.0
464705.0,9918.0,50411.0,71.0,606.3684,293.89536,386.36172,592.01886,1154.6249,4299.102,44992.05,8131.4917,639.58044,21110.932,18165.0,0.0
419799.0,11153.0,54685.0,63.0,438.36838,322.89532,611.3617,635.0188,761.625,1696.1027,12751.051,2165.4917,345.58044,11565.93,18559.0,0.0
354405.0,11792.0,60118.0,69.0,297.36832,439.89536,326.36172,126.018814,1054.625,2882.1025,37751.055,8028.492,610.58044,18702.93,18734.0,0.0
476843.0,14224.0,75145.0,69.0,184.36829,400.8953,484.36166,533.01886,745.62506,6936.1025,58590.05,12507.491,768.58044,22381.93,18851.0,0.0
499175.0,10446.0,52503.0,64.0,440.36832,389.89536,762.3617,919.0189,1042.625,5241.1025,64096.055,11781.492,427.58044,12941.93,18952.0,0.0
566707.0,11514.0,78033.0,71.0,388.36832,516.8954,498.36166,358.01886,1174.6249,2374.1028,25142.053,5384.492,496.5804,16369.93,19006.0,0.0
222823.0,11094.0,53468.0,62.0,327.3683,494.89532,528.36163,530.01886,1230.6249,3453.1028,34906.055,7044.492,488.5804,14094.93,19115.0,0.0
375256.0,9372.0,45941.0,61.0,453.36835,275.89532,264.36166,220.01883,1620.6249,2755.1025,32782.05,5560.4917,455.58044,11372.931,19477.0,0.0
709770.0,12331.0,67823.0,76.0,399.36832,432.8953,516.36163,603.01886,735.6251,2226.1023,19839.05,2718.4917,719.5804,21423.93,19666.0,0.0
459674.0,11698.0,58683.0,62.0,131.3683,267.89532,722.3617,772.01886,863.62506,1735.1025,9143.049,2179.4917,465.58044,12091.93,19877.0,0.0
319204.0,11660.0,59670.0,68.0,295.36832,450.89532,616.3617,490.01883,987.625,1529.1025,7129.05,1465.4917,764.58044,26553.93,20063.0,0.0
557798.0,11429.0,58713.0,65.0,334.36835,496.89536,721.3617,815.01886,505.625,4164.1025,59429.047,11059.49,372.58044,13348.93,20574.0,0.0
436069.0,12562.0,61953.0,63.0,375.36832,597.89526,778.3617,518.01886,574.625,4261.1025,42621.055,9056.492,456.5804,15152.931,21152.0,0.0
611889.0,20800.0,111042.0,69.0,589.3683,655.8953,741.3617,632.01886,1515.625,3783.1025,13773.05,5857.492,1201.5806,33836.934,21197.0,0.0
413253.0,12390.0,61357.0,63.0,360.3683,426.89532,622.3617,518.01886,683.62506,3180.1028,22251.053,4405.491,611.58044,19605.93,21233.0,0.0
385135.0,12309.0,67076.0,61.0,418.36835,470.89532,852.36163,412.0188,797.62506,1124.1027,11256.051,1630.4922,505.5804,16060.931,21420.0,0.0
429356.0,13136.0,67074.0,66.0,377.36832,518.8954,463.36166,495.01886,1204.625,6404.103,67231.055,11730.491,496.58044,16118.93,21499.0,0.0
495845.0,10085.0,50964.0,62.0,250.36832,409.8953,511.36166,470.01886,1036.625,3636.1025,32111.05,5456.492,665.58044,16548.932,21833.0,0.0
441707.0,12752.0,64547.0,67.0,285.36832,300.89532,503.36166,569.0188,1448.6249,2475.1025,11972.05,2401.4917,563.5805,17197.93,22173.0,0.0
511466.0,13424.0,70983.0,68.0,426.36835,310.89536,376.36166,358.01883,1281.6249,2019.1024,23450.05,3988.4915,420.58044,13558.931,22454.0,0.0
592265.0,17376.0,95104.0,72.0,529.36835,552.89526,623.3617,505.01886,1020.625,1474.1027,9222.051,2213.4922,668.5804,20332.93,22592.0,0.0
609731.0,16848.0,91666.0,69.0,447.36832,624.8953,819.3617,467.01883,1676.6251,1864.1028,9167.051,1887.4922,575.5804,18567.93,22759.0,0.0
341231.0,9573.0,48700.0,66.0,353.36835,477.89536,828.36163,330.01883,999.62494,3308.1025,26975.05,6227.4917,1043.5803,25584.93,22822.0,0.0
451777.0,10574.0,53997.0,65.0,164.36832,495.89532,475.36163,735.01886,791.62506,3528.1028,40977.047,7043.491,552.58044,16427.93,22951.0,0.0
470949.0,13104.0,63394.0,62.0,215.3683,367.89526,814.36163,454.01883,801.62494,6255.102,70678.05,12500.491,504.58047,15664.931,23117.0,0.0
532323.0,10516.0,54674.0,68.0,352.3683,554.8953,784.3617,641.01886,1451.6249,5953.102,72024.055,12953.49,473.58044,17425.93,23236.0,0.0
798682.0,26576.0,138203.0,72.0,573.3683,592.8953,1252.3617,1118.0187,2450.625,1646.1027,17611.049,3359.4917,13235.58,10836.93,23855.0,0.0
465228.0,10254.0,58864.0,69.0,325.36832,496.89532,1070.3616,695.0188,1069.6249,1464.1025,13354.05,2434.492,1132.5803,23469.928,23887.0,0.0
418616.0,12177.0,59037.0,62.0,347.36835,377.89532,465.3617,679.01886,640.62506,3427.1023,24262.053,5262.492,733.58044,20661.93,24158.0,0.0
435161.0,10113.0,49716.0,62.0,322.36835,384.89532,741.3617,363.0188,675.62506,2308.1023,7459.05,1347.492,568.58044,17524.93,24203.0,0.0
475006.0,14704.0,74952.0,68.0,373.36832,440.8953,834.3617,472.0188,700.62506,1803.1028,8091.0493,2183.4917,600.5804,17202.93,24440.0,0.0
397321.0,7537.0,36477.0,63.0,217.36832,224.89532,395.36166,361.01883,681.625,973.1027,7678.0503,1851.492,567.58044,15475.931,25109.0,0.0
606638.0,8380.0,44611.0,65.0,359.36832,416.89536,685.3617,435.0188,583.625,3755.1023,38070.047,6634.4917,592.58044,15959.931,25236.0,0.0
495025.0,11209.0,58975.0,65.0,437.36832,411.89532,536.36163,504.01883,1481.6249,1783.1025,9496.05,2739.4917,501.58044,14732.93,25394.0,0.0
449158.0,11064.0,58232.0,69.0,218.3683,472.8953,406.36166,278.01886,868.625,1658.1027,14137.05,2845.4917,553.58044,13508.931,25802.0,0.0
567930.0,13968.0,71313.0,69.0,296.36832,285.89536,622.3617,267.01886,867.62506,3629.1025,22164.05,5567.4917,677.58044,21742.932,25809.0,0.0
538494.0,10399.0,50438.0,64.0,281.36832,417.8953,604.3617,454.01886,829.625,2773.1025,8517.049,1694.4918,583.58044,18143.93,26098.0,0.0
459169.0,15136.0,80701.0,71.0,409.36832,277.89532,559.3617,609.0188,961.625,4244.102,44143.047,9090.491,486.58044,14280.931,26098.0,0.0
299398.0,8324.0,45722.0,68.0,307.36835,417.89536,428.3617,400.01883,530.625,2943.1025,21309.05,4001.4917,345.5804,14923.93,26287.0,0.0
467537.0,11781.0,59108.0,65.0,315.36832,388.89532,508.36166,394.01883,682.62506,1233.1028,12679.05,2208.492,539.58044,22516.93,26330.0,0.0
591730.0,12864.0,66750.0,67.0,602.3683,577.8953,643.3617,588.0188,1084.625,2633.1025,16586.053,3031.4922,539.58044,18184.93,26788.0,0.0
564461.0,14016.0,67606.0,63.0,353.36835,328.89536,655.36163,702.0188,931.62494,1550.1024,9119.05,1775.492,1088.5804,25685.93,27520.0,0.0
543716.0,11627.0,57623.0,64.0,334.36832,456.89536,436.3617,187.01884,901.62506,3599.1023,29265.05,5246.4917,574.5804,18402.93,27578.0,0.0
525737.0,11172.0,59479.0,70.0,399.36835,371.89536,421.3617,824.01886,1435.6251,2763.1023,22155.049,4804.491,454.5804,14494.93,27731.0,0.0
515838.0,11747.0,56223.0,62.0,358.36835,326.89536,784.36176,261.01883,675.625,1964.1024,17254.049,3258.4915,562.58044,17715.93,28138.0,0.0
400245.0,11366.0,62525.0,66.0,385.3683,548.89526,772.3617,591.0188,832.62506,2243.1023,8297.05,1978.4918,1496.5804,18434.93,28499.0,0.0
519123.0,13296.0,85625.0,73.0,570.3684,622.8954,718.3617,549.0189,1273.6249,3118.1023,30486.053,6028.491,815.58044,24285.932,28721.0,0.0
576801.0,12913.0,70985.0,74.0,556.36835,296.8954,542.3617,626.01886,802.625,5414.1025,58223.05,10129.49,673.58044,16541.93,28779.0,0.0
487234.0,11777.0,59392.0,66.0,401.3683,459.89532,482.36166,391.01886,1139.6248,2964.1023,34156.05,6435.491,888.5804,19035.93,29545.0,0.0
569124.0,22992.0,127829.0,68.0,770.36835,516.8954,1009.36176,900.01886,2068.625,13575.103,147021.05,34263.49,893.5803,24288.93,29640.0,0.0
484756.0,11698.0,61105.0,69.0,418.3683,335.8953,429.36166,634.01886,871.62506,3355.1023,24480.05,3931.4915,405.58044,17612.932,30072.0,0.0
444951.0,10045.0,68860.0,65.0,480.36832,378.89532,481.36166,294.01883,867.62506,1177.1027,6908.0503,1991.492,979.58044,19954.93,30229.0,0.0
444608.0,11924.0,64390.0,69.0,345.36832,419.8953,635.36176,396.01883,857.62494,3322.1023,34774.05,7334.492,550.5805,17668.932,30696.0,0.0
482810.0,9938.0,51187.0,67.0,166.36832,558.8953,424.3617,532.01886,1100.625,1212.1025,10399.049,1345.492,783.5804,16501.93,31032.0,0.0
402358.0,17360.0,84647.0,62.0,368.36832,451.8953,689.36163,283.01883,416.62506,1163.1025,9845.051,1722.492,563.5805,18390.932,31618.0,0.0
398797.0,10702.0,54908.0,68.0,660.36835,410.8953,727.3617,526.01886,1360.6249,2102.1025,11522.05,2719.4917,3457.58,17787.93,31619.0,0.0
520222.0,9280.0,48846.0,62.0,488.36835,522.8953,521.3617,328.01886,2410.625,2022.1027,28631.049,4109.4917,256.58044,13764.93,31676.0,0.0
346515.0,10805.0,63701.0,76.0,422.36838,403.89536,527.36163,294.01883,778.62506,3123.1025,10245.05,1379.4917,622.58044,22834.93,31866.0,0.0
375687.0,5430.0,29017.0,68.0,454.36835,554.8953,1168.3616,1061.0188,1605.6251,5724.1025,50884.047,9511.491,488.58044,10645.931,31971.0,0.0
611391.0,6401.0,38424.0,77.0,385.3683,508.8953,560.36176,347.01886,821.62506,1660.1027,8580.05,1645.4918,551.58044,10840.93,32501.0,0.0
424021.0,9536.0,46671.0,61.0,304.36835,472.89532,749.36163,364.01886,989.625,1414.1027,16369.051,2801.4917,401.58044,11756.931,32807.0,0.0
365083.0,16016.0,78592.0,62.0,423.36835,526.8953,565.36176,547.0188,832.625,2603.1025,17573.05,3143.4922,501.58044,12738.931,32915.0,0.0
746800.0,16752.0,102672.0,84.0,629.36847,812.8953,674.3617,452.01883,769.62506,3354.1025,16730.05,3280.492,1402.5804,46460.926,33210.0,0.0
415347.0,11582.0,58727.0,70.0,353.36835,382.89532,537.36176,385.01883,797.62506,1518.1024,6637.05,1376.492,494.5804,18173.932,33511.0,0.0
667056.0,21696.0,104432.0,67.0,410.36835,511.89532,1146.3616,1286.0188,2746.625,1972.1027,15100.05,6046.4917,9678.58,9737.93,33916.0,0.0
536686.0,14512.0,77859.0,70.0,548.36835,469.89532,597.3617,578.01886,1316.625,3581.1023,29806.05,6199.492,786.58044,23549.93,33981.0,0.0
315657.0,8582.0,45410.0,68.0,404.36832,447.8953,500.3617,591.0188,621.625,1502.1027,7519.05,1824.4918,1167.5803,20843.93,34043.0,0.0
289284.0,8031.0,44402.0,73.0,491.36835,390.89536,588.36163,487.01886,606.62506,6131.102,58525.055,10517.49,498.58044,14013.93,34416.0,0.0
717766.0,20528.0,108113.0,68.0,435.36835,530.8953,690.3618,2146.019,2392.625,2144.1028,14287.05,2441.4917,8880.581,9579.93,34815.0,0.0
389429.0,15216.0,88083.0,78.0,555.36835,562.8953,815.3617,652.01886,625.625,6238.102,25803.05,4666.491,717.5805,21582.932,34931.0,0.0
429662.0,10394.0,57461.0,72.0,323.36832,272.89532,910.3617,731.0189,517.62506,4087.1025,33025.055,6299.492,619.5804,16940.93,34936.0,0.0
396393.0,10657.0,51191.0,66.0,475.36835,553.8954,1253.3616,355.01886,661.6251,1575.1025,9481.05,1947.4918,759.58044,18107.93,34938.0,0.0
468031.0,9517.0,47602.0,67.0,225.36829,332.89532,297.3617,530.01886,1255.6249,1234.1027,9774.052,2620.4922,478.58044,13130.93,35079.0,0.0
673853.0,19760.0,112029.0,69.0,439.36832,543.8953,770.36163,543.01886,967.62494,3423.1025,28923.05,5465.492,596.5804,17311.93,35177.0,0.0
716823.0,17344.0,90750.0,70.0,430.36835,527.8953,692.3617,328.01883,1404.6251,1741.1027,15023.052,2812.4922,597.5804,18278.93,35988.0,0.0
462013.0,13008.0,65512.0,68.0,538.36835,332.89532,553.36163,497.01883,1300.625,2758.1023,25389.05,5084.4917,753.58044,22684.932,36365.0,0.0
436821.0,8619.0,48762.0,79.0,518.36835,494.8953,590.3617,439.01883,789.62506,1207.1027,7804.0493,1519.492,522.58044,9320.93,37290.0,0.0
402726.0,15120.0,82995.0,73.0,447.36832,493.8953,617.3617,394.01886,1163.625,1413.1027,7857.05,2550.4922,690.5804,20477.93,37290.0,0.0
558120.0,15808.0,103367.0,70.0,328.3683,392.89532,656.36163,396.01883,1449.6249,4674.1025,25455.049,4598.491,587.5804,18881.93,37305.0,0.0
469023.0,10019.0,49744.0,63.0,554.36835,719.8953,669.3617,526.0188,923.62506,1744.1027,16899.05,3311.492,633.58044,13272.93,37673.0,0.0
502113.0,12143.0,61973.0,68.0,429.36832,384.89536,571.3617,579.01886,789.62506,2718.1028,21411.049,4856.4917,525.5805,17718.932,37679.0,0.0
334924.0,12400.0,64516.0,66.0,395.36832,490.8953,592.36176,517.01886,1024.6249,4937.1025,55050.055,11415.491,380.58047,10421.931,37718.0,0.0
624923.0,12960.0,69697.0,72.0,374.36835,574.8953,580.3617,342.0188,1657.6249,2611.1023,17092.053,3739.4917,690.58044,22428.932,38011.0,0.0
393113.0,9638.0,48355.0,64.0,414.36835,348.89532,566.3617,518.0188,533.62506,2215.1023,17553.05,4322.4917,420.58047,12547.931,38083.0,0.0
454393.0,21744.0,118750.0,71.0,331.36835,382.89532,1142.3617,295.0188,1197.625,2040.1025,8382.05,1930.4918,533.58044,18290.932,38200.0,0.0
463234.0,8288.0,54901.0,78.0,387.36832,432.89536,897.3616,396.01883,852.62506,1964.1027,10458.051,2733.4917,810.58044,23078.93,38469.0,0.0
498851.0,11042.0,55116.0,67.0,357.36832,557.8953,443.3617,241.01886,819.625,1594.1028,12011.05,2265.492,665.58044,16204.931,38946.0,0.0
427271.0,7041.0,45407.0,63.0,357.36835,204.89534,569.36163,661.01886,585.6251,2652.1028,14462.051,3037.492,727.58044,13817.93,39529.0,0.0
652337.0,15296.0,82746.0,71.0,531.36835,354.89536,574.3617,780.01886,953.625,2099.1028,11895.051,2634.4917,593.58044,16375.93,39755.0,0.0
420675.0,11129.0,52481.0,61.0,392.3683,460.89532,525.3617,527.01886,841.625,4260.102,39429.05,7453.4917,333.58044,15121.931,39885.0,0.0
490128.0,10080.0,54892.0,68.0,228.36832,282.89536,688.36163,445.01886,756.625,3670.102,22701.05,5001.4917,919.5803,27000.93,39956.0,0.0
