FS INT,SS PEAK,SS INT,SS TOF,FL1 INT_CD14-FITC,FL2 INT_CD19-PE,FL3 INT_CD13-ECD,FL4 INT_CD33-PC5.5,FL5 INT_CD34-PC7,FL6 INT_CD117-APC,FL7 INT_CD7-APC700,FL8 INT_CD16-APC750,FL9 INT_HLA-PB,FL10 INT_CD45-KO,TIME,label
451834.0,19792.0,98715.0,62.0,665.3684,581.8953,957.36176,1371.0189,1027.625,1870.1025,10655.05,2840.4917,2060.5803,15561.93,64170.0,0.0
308890.0,17152.0,89823.0,68.0,300.36832,420.8953,536.3617,464.01886,1327.625,1269.1027,21063.05,4351.4917,488.58044,11071.93,64654.0,0.0
290301.0,14528.0,68183.0,59.0,262.36832,411.8953,546.3617,385.01883,1221.6249,2025.1025,19895.049,3671.4915,356.58044,11368.931,65945.0,0.0
215531.0,10475.0,54604.0,64.0,240.36832,459.89532,465.3617,233.01878,968.62506,2230.1025,14243.05,3104.4917,407.58044,11071.93,66305.0,0.0
233525.0,15248.0,76586.0,67.0,327.36832,385.89536,464.36172,403.01886,625.62506,1786.1025,12375.05,1884.492,414.58044,10378.93,66656.0,0.0
194956.0,20784.0,117122.0,73.0,295.36832,442.89536,784.3617,282.0188,894.625,1183.1028,10486.052,2592.4922,729.5805,26838.93,67284.0,0.0
419864.0,17360.0,85471.0,65.0,491.36838,535.8954,940.36163,772.01886,1720.6249,6220.1025,46483.055,9909.492,608.58044,18970.93,67507.0,0.0
325374.0,12314.0,58759.0,60.0,263.3683,412.8953,599.3617,812.01886,956.62506,4760.102,57032.05,9778.491,440.5804,12565.93,68639.0,0.0
413272.0,16720.0,89639.0,70.0,392.3683,531.8954,684.3617,350.0188,1058.625,2473.1025,9268.05,2315.4917,739.5804,21592.93,69432.0,0.0
411145.0,18992.0,100041.0,68.0,272.3683,642.8952,595.36176,546.0188,1096.6249,1416.1027,11064.052,1632.4922,665.58044,20669.93,69520.0,0.0
414707.0,12232.0,62636.0,65.0,225.36832,496.89532,505.3617,644.01886,409.62503,3907.1023,30718.053,5936.4917,430.58044,11364.931,70894.0,0.0
330314.0,14960.0,79779.0,71.0,403.36835,394.89532,493.3617,375.01883,945.62494,3306.1025,31887.049,5576.491,495.58044,18177.932,71981.0,0.0
342391.0,19232.0,95966.0,67.0,350.3683,523.8954,968.3617,347.01883,701.625,2199.1028,16426.05,3108.4917,504.58044,16596.932,72979.0,0.0
329987.0,15712.0,81436.0,65.0,426.36835,403.89536,829.3617,563.0188,1244.625,5670.102,54159.05,11244.49,972.58044,17460.93,73357.0,0.0
322370.0,13792.0,63873.0,58.0,408.36832,446.89536,510.3617,204.01881,814.625,2518.1028,18718.05,4168.492,553.58044,18541.932,75776.0,0.0
522139.0,13760.0,71311.0,68.0,417.36835,485.8953,771.36163,389.01883,1199.625,2328.1028,17639.05,3555.492,489.58044,14459.931,76281.0,0.0
532293.0,14352.0,78183.0,70.0,478.36835,484.89532,451.36166,337.01883,678.62494,1875.1025,8747.05,1517.4918,485.58044,9259.931,76406.0,0.0
427240.0,12929.0,66901.0,68.0,527.36835,359.8954,617.3617,563.01886,671.62506,2179.1028,10171.051,2148.4922,625.58044,13853.931,77216.0,0.0
350343.0,23728.0,121823.0,68.0,427.36832,417.89532,1029.3617,619.0188,1092.6249,2690.1025,18746.05,3497.492,775.58044,20287.93,77990.0,0.0
528342.0,18144.0,92969.0,68.0,461.36835,452.89536,546.36163,477.01883,828.625,2685.1028,24465.053,5267.492,531.58044,16598.932,78905.0,0.0
311620.0,14960.0,73341.0,63.0,262.36835,403.89532,510.3617,535.0188,1110.6249,2943.1023,23894.05,4561.492,1034.5804,13975.931,79007.0,0.0
291798.0,19488.0,93496.0,60.0,535.3684,379.89536,369.3617,827.0189,680.62506,4320.1025,50264.055,9772.492,1036.5803,15434.931,79316.0,0.0
219333.0,14736.0,80439.0,73.0,440.3683,449.89532,1025.3617,386.01883,1106.6249,2063.1025,19650.05,3698.4917,712.58044,19025.93,79788.0,0.0
321957.0,27104.0,139061.0,66.0,426.36832,462.89532,668.36163,425.0188,489.62503,4208.102,30294.049,7162.4907,653.5804,22363.93,80550.0,0.0
370179.0,10924.0,50861.0,60.0,387.36835,288.89532,544.36163,394.01883,406.62503,2819.1025,27573.05,4924.492,369.58047,12970.93,80719.0,0.0
328698.0,17600.0,93490.0,71.0,291.36835,296.89532,564.36163,413.01883,906.62494,2377.1023,18074.049,3966.4912,673.5804,23758.93,82113.0,0.0
349134.0,16928.0,87268.0,67.0,483.36835,487.89532,632.3617,418.01883,792.625,4231.102,50182.055,9497.492,704.58044,19505.93,83086.0,0.0
473543.0,12656.0,62857.0,63.0,311.3683,368.89532,646.3617,393.01883,1035.625,3264.1023,40468.047,6715.491,456.58044,12053.93,83480.0,0.0
474082.0,20880.0,110509.0,70.0,305.3683,385.89526,637.36163,564.0188,1219.625,3430.1023,34783.047,6862.491,759.58044,20317.93,84231.0,0.0
313387.0,11449.0,55890.0,63.0,296.36835,433.8953,440.3617,528.01886,1305.6249,2594.1028,7503.05,2403.492,476.58047,9707.931,85139.0,0.0
370300.0,14304.0,70943.0,64.0,407.36832,544.89526,587.36163,521.0188,1529.6249,3090.1023,26961.05,4878.4917,734.58044,16241.93,86503.0,0.0
411054.0,19472.0,103284.0,69.0,363.36835,490.89536,566.36163,261.0188,560.625,2415.1023,25029.05,4557.492,778.58044,26100.93,87386.0,0.0
378671.0,23744.0,118521.0,66.0,425.36835,473.89526,585.3617,420.01883,1070.6251,1499.1025,8602.049,1789.492,1069.5803,21853.93,87537.0,0.0
473187.0,14256.0,75240.0,68.0,403.36835,359.89536,707.36163,603.01886,870.62506,3633.1028,31981.053,5719.492,582.58044,16265.93,88578.0,0.0
199335.0,24608.0,143435.0,79.0,901.3684,703.89526,1397.3617,3398.019,1885.6251,4362.1025,34566.055,7374.493,875.5804,15298.931,89756.0,0.0
371851.0,9831.0,50173.0,62.0,395.36832,429.89536,615.36176,398.01883,434.62503,862.10266,6410.05,697.49207,1129.5803,17675.93,90718.0,0.0
431320.0,20384.0,99167.0,63.0,291.3683,348.89532,477.36166,206.01883,1110.6248,1848.1028,20464.053,3899.4922,619.58044,16322.93,92139.0,0.0
514439.0,16208.0,83371.0,68.0,336.36838,316.8953,561.3617,707.01886,1121.6249,2393.1028,10031.051,2267.492,392.58044,13741.93,92262.0,0.0
367650.0,17408.0,93517.0,69.0,280.36832,403.89536,619.3618,474.01883,782.62506,3584.102,35315.05,5924.4917,578.58044,16981.93,93269.0,0.0
487668.0,17728.0,94758.0,71.0,410.3683,540.8953,614.3617,401.01883,748.625,2166.1028,14066.05,1966.492,1002.5804,25394.928,94400.0,0.0
328457.0,12416.0,57291.0,58.0,198.3683,538.89526,613.36163,433.01883,1076.6249,1759.1025,13250.05,2377.4917,587.58044,9990.931,94444.0,0.0
389834.0,13952.0,68718.0,62.0,270.36832,433.89532,556.3617,689.01886,1170.6249,4585.103,37417.055,6368.492,565.58044,16796.93,94447.0,0.0
420629.0,18896.0,99946.0,68.0,531.36835,701.8953,894.3617,810.0188,1476.6249,5698.102,55748.047,11254.491,810.58044,21646.93,94611.0,0.0
282761.0,11446.0,55793.0,62.0,149.36832,392.8953,465.36172,295.0188,651.62494,1970.1027,12570.051,2662.492,547.58044,11214.931,96767.0,0.0
328463.0,13237.0,59623.0,58.0,285.3683,314.89532,563.36163,282.0188,384.62503,3106.1023,11080.051,1976.4921,310.58044,13013.93,96832.0,0.0
335187.0,20432.0,107310.0,70.0,254.36832,652.8953,609.36176,587.0188,777.625,1990.1025,13765.05,2909.4915,738.58044,17757.93,96894.0,0.0
398034.0,23888.0,125122.0,69.0,471.36835,428.89532,715.36176,486.01886,1408.625,5274.1025,36963.05,6122.492,1062.5803,26643.93,97361.0,0.0
392374.0,15680.0,80767.0,67.0,270.36832,511.89532,654.3617,709.01886,1046.625,1582.1025,6751.05,1883.4917,839.58044,20525.93,97653.0,0.0
213586.0,16400.0,80344.0,63.0,388.36832,352.89532,635.3617,434.0188,525.625,2976.1025,13833.049,3216.4917,289.58047,7848.9307,97807.0,0.0
423803.0,15712.0,82405.0,67.0,312.36835,554.8954,547.3617,455.01886,1352.6251,3294.1023,34831.047,7029.491,569.58044,19922.93,97972.0,0.0
408022.0,24208.0,127148.0,70.0,314.36832,546.8954,575.3617,466.01883,1459.6251,2280.1025,17048.049,3102.4917,973.5803,29958.93,99442.0,0.0
411545.0,10596.0,53300.0,64.0,431.36832,447.89536,526.3617,471.01883,1256.6249,4129.102,48641.043,9208.491,509.5804,13529.93,102566.0,0.0
364164.0,19360.0,95891.0,64.0,576.36835,432.89532,685.36176,694.01886,1125.6249,2665.1025,23785.05,4538.491,461.58044,15798.93,103171.0,0.0
377768.0,13024.0,66786.0,62.0,318.36835,574.8953,921.3617,449.01883,1254.6249,2627.1028,22484.049,4943.492,962.58044,14911.931,103541.0,0.0
304374.0,13744.0,64519.0,60.0,343.36835,493.89526,506.36163,356.01883,913.625,2328.1023,22170.049,3891.4915,458.58044,11194.93,103581.0,0.0
304476.0,12481.0,59450.0,62.0,475.36838,355.89532,531.3617,581.01886,852.62494,4134.1025,48617.055,7882.4917,486.58044,15141.93,103623.0,0.0
410918.0,13327.0,62861.0,60.0,282.36835,444.89532,551.36176,584.0188,964.625,4613.1025,44763.055,7052.492,765.58044,13532.931,104500.0,0.0
479594.0,9738.0,46763.0,60.0,474.36835,565.8954,455.36166,521.01886,808.62506,1282.1027,6921.05,1720.492,495.58044,11919.93,104761.0,0.0
339194.0,16176.0,83312.0,70.0,314.3683,478.89532,751.3617,405.01883,944.625,2544.1025,10488.049,2025.4917,712.58044,19962.93,106329.0,0.0
337664.0,14496.0,69945.0,62.0,265.36832,190.89531,496.36163,500.01886,1454.625,4137.1025,45100.05,7980.492,406.58044,11673.93,106645.0,0.0
436784.0,15136.0,77175.0,62.0,338.36835,727.8953,399.36172,416.01883,1035.625,3909.1018,37022.047,6928.491,472.5804,11729.93,108398.0,0.0
386110.0,17264.0,79611.0,57.0,274.3683,372.8953,601.3617,440.01883,1232.6249,3216.1025,17392.05,2536.4915,506.58044,10814.931,108991.0,0.0
554308.0,24032.0,122537.0,67.0,606.36835,640.89526,854.3617,704.01886,1401.625,4667.102,40981.05,7874.491,1001.5803,20639.93,109539.0,0.0
499761.0,16240.0,87176.0,71.0,458.36835,696.8953,1247.3617,636.01886,1272.625,1505.1027,10079.051,1826.492,686.5804,15320.93,109795.0,0.0
412361.0,15168.0,72982.0,64.0,437.36832,449.8953,649.3617,523.01886,1137.6251,3004.1025,18588.05,4018.4917,864.58044,13235.93,109920.0,0.0
511371.0,17008.0,85232.0,64.0,314.36835,514.8953,592.36163,210.01878,554.62494,1794.1024,13671.05,2212.4917,730.5804,20326.93,110549.0,0.0
418516.0,19264.0,98613.0,67.0,467.36835,579.8954,1047.3616,730.01886,1298.625,5724.1025,57618.05,11257.49,726.58044,18883.93,110562.0,0.0
411332.0,23216.0,119752.0,68.0,382.36835,321.89532,913.36163,597.01886,1174.625,3522.1025,26567.053,5801.4917,569.58044,16461.932,110585.0,0.0
387592.0,16064.0,85253.0,69.0,322.36832,382.89532,959.36163,384.0188,1233.6248,5909.103,58351.05,10698.491,524.58044,13869.931,111197.0,0.0
443795.0,15008.0,77789.0,66.0,435.36835,328.89536,744.36176,706.0189,932.62506,3378.1025,39231.05,8165.492,613.58044,15717.931,112564.0,0.0
384426.0,14832.0,74411.0,65.0,365.36832,367.89532,597.36163,372.0188,1074.625,3235.1025,27315.053,5373.4917,769.58044,21458.93,113303.0,0.0
376380.0,17040.0,85693.0,66.0,432.36835,548.89526,1170.3616,658.01886,1073.625,2168.103,6871.0503,2163.4922,664.58044,17221.93,114580.0,0.0
365780.0,17056.0,84927.0,63.0,404.36832,449.89532,597.3617,414.01886,839.62494,3762.1023,37977.05,7572.491,363.58047,11235.931,118087.0,0.0
342878.0,11726.0,54250.0,59.0,359.36835,381.89532,490.36172,447.01883,1039.6249,1280.1025,12195.05,2528.4915,432.5804,11351.93,119514.0,0.0
320619.0,18128.0,95435.0,65.0,350.36835,416.89532,527.3617,408.01886,1077.625,5863.103,68127.055,11528.491,611.58044,16564.93,119705.0,0.0
466403.0,17664.0,96034.0,71.0,293.36832,379.89532,795.3617,518.01886,1289.6249,1843.1027,14251.05,3509.4917,685.5804,24481.93,120483.0,0.0
430558.0,15504.0,78173.0,67.0,315.36832,389.8954,1035.3617,538.0188,1277.625,2608.1025,31452.049,5878.4917,526.58044,12185.93,123153.0,0.0
398698.0,22656.0,113666.0,66.0,492.36838,812.89526,698.3617,612.01886,1415.625,3245.1025,30399.049,5761.4917,741.58044,20262.932,123823.0,0.0
456949.0,14048.0,69506.0,63.0,450.36832,528.8953,580.36163,692.01886,1115.625,2595.1023,23339.049,5017.491,1491.5803,14334.93,124910.0,0.0
352616.0,13856.0,68027.0,62.0,468.36835,439.89532,561.3617,650.01886,1083.6249,5536.103,45964.05,9031.491,393.5804,14205.931,126425.0,0.0
451474.0,14864.0,75222.0,65.0,387.36832,406.8953,675.3617,184.0188,1347.625,1981.1027,7061.05,1731.4918,704.58044,18602.932,127136.0,0.0
288056.0,10974.0,56661.0,67.0,344.36832,226.89532,475.3617,628.01886,1494.6248,3572.1025,47796.05,9201.491,471.58038,16891.93,127139.0,0.0
439715.0,15584.0,93450.0,64.0,293.36832,550.8953,873.3617,3685.0193,2010.625,2528.1025,28251.049,6500.491,6025.58,13705.931,127158.0,0.0
405439.0,17376.0,83202.0,63.0,333.36832,420.89536,973.36163,547.0188,781.625,1384.1025,11866.049,2273.4917,541.58044,14849.931,127607.0,0.0
425694.0,17920.0,90163.0,63.0,480.36835,461.89532,645.3617,609.01886,1024.625,6851.102,74515.04,14111.488,656.58044,19339.932,128356.0,0.0
456397.0,11796.0,58579.0,63.0,453.36835,589.89526,500.3617,310.01886,826.62494,3328.1023,26882.05,4667.4917,602.58044,15203.931,129508.0,0.0
225580.0,15872.0,79574.0,68.0,484.36832,518.8953,810.3617,2569.0188,1704.625,3035.1023,17282.05,4939.492,848.5804,11917.93,130634.0,0.0
367319.0,20624.0,111586.0,69.0,381.36835,386.89536,871.36176,441.01886,782.625,4351.103,8564.05,1943.492,639.58044,16906.93,132465.0,0.0
295558.0,17504.0,82220.0,59.0,263.3683,446.89526,768.3617,578.01886,799.625,4671.1025,34551.05,6399.4917,536.58044,13420.931,133104.0,0.0
468259.0,13776.0,68502.0,62.0,778.3684,613.8953,615.36176,471.01883,1438.6249,3850.1025,34805.055,5449.492,444.58047,8504.931,133591.0,0.0
443034.0,16112.0,84826.0,68.0,491.36835,664.8954,716.36163,598.01886,923.625,4063.1023,19660.05,3528.4917,533.5805,17342.932,133965.0,0.0
483937.0,21936.0,111471.0,67.0,435.36838,413.89532,797.36163,444.01883,573.625,5070.1025,46473.047,9366.491,1012.5805,28263.932,134108.0,0.0
326287.0,15040.0,72900.0,61.0,519.3683,425.89532,612.36176,455.01883,363.625,1512.1027,8166.0503,1754.492,451.58044,12686.93,134998.0,0.0
407018.0,18672.0,96741.0,67.0,312.36835,321.8954,693.3617,354.01886,900.62506,1506.1028,7897.0493,1893.492,606.58044,18804.93,135108.0,0.0
408105.0,13224.0,64456.0,63.0,262.36832,381.8953,579.3617,676.0188,1292.6249,2822.1023,30644.049,5514.4917,368.5804,11149.93,135809.0,0.0
420668.0,13664.0,63573.0,62.0,418.36835,462.89532,759.3617,716.01886,719.62506,1847.1025,12221.05,2299.492,378.58047,11174.931,136248.0,0.0
197328.0,18976.0,108083.0,69.0,925.3683,700.8953,1274.3617,1621.0188,1449.625,3806.1023,26082.049,6534.491,729.58044,8288.931,137247.0,0.0
343791.0,15264.0,77575.0,64.0,351.36832,312.89532,789.36163,444.01883,927.625,4421.102,56247.055,10370.492,557.58044,15529.931,137284.0,0.0
449707.0,16704.0,88080.0,71.0,359.36835,428.89536,441.3617,821.0188,1350.625,6432.102,79780.05,15009.489,1074.5803,21365.93,137609.0,0.0
433446.0,19632.0,90751.0,60.0,448.36835,443.89536,599.36163,849.01886,1310.6249,7094.102,73565.05,13435.489,596.58044,13255.93,137665.0,0.0
303482.0,21264.0,101755.0,62.0,242.36832,319.89532,605.3617,450.01883,1096.6249,5639.1025,84692.055,16287.489,622.58044,16521.932,139206.0,0.0
298254.0,17072.0,83871.0,63.0,415.36832,428.89532,887.3617,435.0188,1204.625,1763.1027,15274.051,2833.4917,464.58044,19705.93,139248.0,0.0
520547.0,19456.0,103854.0,70.0,474.36832,584.89526,673.3617,249.01881,1024.625,1676.1027,9996.051,3979.492,644.5804,22104.93,139926.0,0.0
418302.0,15840.0,78333.0,61.0,497.36835,393.89536,545.36176,374.01883,1128.625,3361.1025,27514.049,4936.492,594.5803,17123.928,140308.0,0.0
518027.0,11180.0,53113.0,60.0,480.36832,345.89532,535.3617,510.01883,1078.625,2542.1028,23316.049,4785.4917,419.58044,11008.93,140370.0,0.0
267231.0,13872.0,67645.0,61.0,242.36832,348.8953,334.3617,447.01886,378.62506,2447.1025,25639.049,5302.4917,306.58044,9336.931,140522.0,0.0
414828.0,20048.0,106424.0,70.0,444.36832,628.89526,887.36163,451.01883,1422.6249,2827.1023,18365.049,4654.492,984.5803,24737.93,141499.0,0.0
400562.0,11908.0,57508.0,60.0,370.36832,335.8953,701.3617,409.01883,649.625,3544.1023,38371.047,7402.4917,490.58044,13579.931,141946.0,0.0
366689.0,13824.0,65808.0,62.0,319.36832,497.8953,478.36163,561.01886,752.625,2799.1028,23231.05,4858.492,553.58044,15501.93,142209.0,0.0
358522.0,13120.0,63344.0,61.0,345.36832,357.8953,417.36166,363.01883,522.625,2809.1025,19261.053,3947.4917,553.58044,15796.93,143147.0,0.0
387140.0,14144.0,71986.0,66.0,265.36832,266.89532,807.36163,649.01886,823.625,3819.1028,34929.05,5928.492,503.5804,12228.93,143560.0,0.0
406405.0,15296.0,75634.0,65.0,375.36835,471.89532,667.3617,450.01886,952.625,3660.1028,35323.055,7051.492,805.58044,20200.93,143716.0,0.0
435856.0,19104.0,92007.0,62.0,289.36832,383.8953,488.36166,488.01886,794.62506,4897.1025,46988.047,7873.4917,656.5804,15847.93,144091.0,0.0
363701.0,19376.0,92836.0,61.0,466.36835,502.89532,675.3617,493.01886,1061.6251,3501.1025,16316.051,3726.492,624.58044,14615.93,144206.0,0.0
355775.0,29328.0,153026.0,68.0,401.36835,316.89536,671.3617,539.01886,1090.625,7579.1025,62546.055,11939.492,890.58044,25033.932,144473.0,0.0
359863.0,15552.0,77939.0,66.0,288.36835,649.8953,651.3616,928.01886,806.62506,2108.1025,13311.049,2032.4917,1428.5804,21074.93,144823.0,0.0
474963.0,19504.0,101266.0,67.0,637.36835,540.8953,786.36163,930.0188,984.62506,2564.1025,27005.05,5087.492,712.5805,16710.932,145155.0,0.0
387900.0,16576.0,78598.0,62.0,360.36835,579.8954,636.3617,358.01883,791.62506,3262.1023,32854.05,5631.4917,746.58044,19516.93,145234.0,0.0
353460.0,21072.0,108704.0,67.0,519.3683,406.89536,860.3617,596.01886,734.62494,5128.103,37523.05,9692.491,939.5804,24814.93,145763.0,0.0
441787.0,14576.0,74481.0,67.0,432.36832,284.89532,587.3616,423.01883,732.625,5269.102,53734.05,11361.49,726.58044,15376.931,145854.0,0.0
421289.0,16944.0,77940.0,57.0,276.36832,436.8953,674.3617,575.0188,1088.6249,2598.1025,24440.05,3786.4912,433.58044,15039.931,146104.0,0.0
375093.0,11689.0,60320.0,67.0,256.36832,615.8954,328.3617,389.01886,1120.625,2817.1025,34649.05,7032.491,360.58047,15385.931,146757.0,0.0
373421.0,13660.0,66158.0,63.0,292.36835,371.89532,621.36163,450.01883,775.62506,4369.1025,41827.05,6992.492,412.58047,15496.931,147202.0,0.0
407060.0,19952.0,98342.0,63.0,348.36835,273.89532,626.36176,483.01883,1235.625,1928.1027,9592.05,2094.492,453.58047,13766.93,147265.0,0.0
675104.0,22080.0,142932.0,93.0,684.3684,801.8953,1102.3617,447.01883,811.625,2993.1023,17427.05,3390.4917,1040.5803,29648.93,147603.0,0.0
270686.0,29152.0,150911.0,65.0,808.3683,995.89526,1574.3617,1034.0188,1581.6249,5365.103,30961.05,6263.492,1716.5804,28771.93,148985.0,0.0
401719.0,19648.0,91586.0,60.0,423.36835,453.8953,1103.3617,547.01886,1454.6249,4896.103,54649.05,10142.492,605.5805,21730.93,149123.0,0.0
430457.0,21392.0,104277.0,63.0,584.3683,810.89514,842.36163,833.0189,1312.6248,6988.1025,87818.055,16832.49,666.58044,18189.93,149659.0,0.0
376763.0,13992.0,69052.0,64.0,426.36832,469.89532,784.3617,553.0188,881.62494,1672.1027,12314.05,2244.492,467.5804,15660.93,149804.0,0.0
474665.0,22160.0,114647.0,68.0,473.36835,467.89532,678.36176,446.01883,1486.625,3062.102,18118.047,3816.491,699.5804,20508.93,153070.0,0.0
434406.0,11702.0,57623.0,64.0,384.36835,458.89532,852.36163,551.0188,802.62506,2311.1025,6910.0503,1987.492,492.58044,13400.93,155713.0,0.0
350043.0,18960.0,93978.0,64.0,348.3683,440.89536,304.3617,648.0188,838.62494,6772.102,80040.05,14002.489,558.58044,19997.93,160360.0,0.0
420009.0,20624.0,110392.0,65.0,233.36832,435.8953,683.36176,450.01883,1027.625,2266.1028,17532.053,3238.492,501.58044,14331.931,161654.0,0.0
454748.0,17392.0,86460.0,64.0,325.36832,405.89532,658.36176,403.01883,1081.625,2074.1025,16207.051,3433.4915,643.5805,19946.932,162139.0,0.0
331373.0,18288.0,88092.0,62.0,400.36838,364.89536,792.3617,240.01884,833.625,2708.1025,25575.05,4691.4917,474.5804,14378.93,162703.0,0.0
426732.0,14080.0,67097.0,61.0,283.3683,553.8953,573.36176,399.01883,1081.625,1311.1025,6791.051,1291.4922,532.58044,11654.931,163628.0,0.0
297227.0,15696.0,73858.0,60.0,292.36832,368.8953,394.3617,312.01883,1618.625,1565.1025,10253.051,3018.4917,1271.5803,18652.93,164065.0,0.0
385561.0,15824.0,77992.0,65.0,386.3683,229.89536,533.3617,674.0188,1173.625,4340.102,44589.043,7939.4917,501.58044,15456.93,164187.0,0.0
627876.0,12751.0,64790.0,68.0,602.36835,558.8953,1035.3617,462.0188,1135.625,2181.1028,7033.05,1716.4918,938.58044,16621.932,166011.0,0.0
276045.0,23648.0,118837.0,65.0,491.3683,444.89532,582.3617,713.01886,1252.625,2894.1025,24973.05,4395.4917,681.5804,17268.93,168726.0,0.0
515843.0,23296.0,126634.0,72.0,631.36847,576.8953,885.36163,638.0188,1121.625,6020.1025,50160.05,8960.492,1090.5804,31645.93,170454.0,0.0
401618.0,13264.0,63387.0,61.0,410.36835,564.89526,617.3617,701.01886,533.62506,3365.1028,33694.05,6102.492,571.58044,10976.931,171327.0,0.0
376065.0,24768.0,123968.0,65.0,631.3684,387.89536,854.36176,376.01883,944.62506,4412.1025,11072.048,2177.4917,704.58044,18511.93,171627.0,0.0
510059.0,22832.0,117030.0,67.0,313.36832,319.89532,794.36163,354.01883,723.62506,2250.1025,16506.05,3011.492,879.58044,17387.93,172604.0,0.0
414514.0,15040.0,74618.0,61.0,354.36835,349.8953,1066.3615,440.0188,731.62506,3394.1028,28635.05,4215.491,1182.5803,21832.93,172732.0,0.0
480909.0,11886.0,58724.0,64.0,400.36835,304.89536,534.3617,358.01883,1499.625,2888.1023,14204.05,3318.4917,776.58044,16138.93,173562.0,0.0
424339.0,18544.0,94446.0,67.0,383.36832,376.89532,440.3617,736.01886,833.62506,5695.103,50193.047,8505.491,497.58047,14880.93,173696.0,0.0
