FS INT,SS PEAK,SS INT,SS TOF,FL1 INT_CD14-FITC,FL2 INT_CD19-PE,FL3 INT_CD13-ECD,FL4 INT_CD33-PC5.5,FL5 INT_CD34-PC7,FL6 INT_CD117-APC,FL7 INT_CD7-APC700,FL8 INT_CD16-APC750,FL9 INT_HLA-PB,FL10 INT_CD45-KO,TIME,label
522010.0,8270.0,46438.0,73.0,152.36832,290.89532,487.3617,373.01883,823.625,2477.1023,24766.047,4277.491,369.5804,10876.93,17910.0,0.0
433768.0,17408.0,91410.0,69.0,741.3684,606.8953,951.3618,732.01886,918.625,4882.103,40747.05,9304.492,674.5804,20604.93,18114.0,0.0
351306.0,9161.0,45163.0,61.0,514.36835,400.89532,659.3617,316.01883,1088.6251,2403.1023,24933.049,4915.491,541.58044,14105.93,18852.0,0.0
420227.0,7815.0,41378.0,64.0,415.36835,601.8953,682.3616,649.01886,1082.625,3614.1025,32407.05,6462.4917,549.58044,12651.93,19838.0,0.0
352765.0,12443.0,57574.0,60.0,306.3683,341.8953,557.3617,596.01886,908.625,5582.102,58957.05,11469.491,453.5804,13194.93,20471.0,0.0
381739.0,6560.0,29282.0,58.0,370.36835,368.89536,545.36163,423.01886,616.625,2515.1028,19483.053,2955.4922,258.58044,11059.93,21246.0,0.0
292263.0,16240.0,86852.0,69.0,527.36835,382.8953,694.3617,211.01884,678.62494,3634.1025,34365.055,6258.4927,556.5804,17042.928,21880.0,0.0
409120.0,13094.0,69264.0,67.0,247.36832,365.8953,687.36163,362.0188,1134.6251,2610.1025,27634.049,4263.4917,610.5804,27507.93,22397.0,0.0
422315.0,13218.0,67734.0,65.0,506.36832,404.89536,555.3617,345.01883,693.625,1499.1025,8718.05,1369.492,915.58044,14331.931,23080.0,0.0
430977.0,12076.0,60756.0,66.0,351.36832,258.89532,476.36166,287.01877,684.625,4993.102,45678.05,8818.491,746.58044,21296.93,24401.0,0.0
336760.0,17040.0,87818.0,70.0,468.3683,436.89532,466.3617,538.01886,846.625,2716.1023,10394.051,2126.492,624.58044,18214.93,24737.0,0.0
351543.0,12507.0,61067.0,63.0,253.36829,275.89532,835.3617,477.01883,656.62506,2612.1028,22384.05,4103.4917,723.5804,17653.93,26798.0,0.0
393218.0,13495.0,66780.0,62.0,395.36832,457.89532,331.36166,172.0188,447.62497,2055.1025,24801.05,4345.492,431.5804,17402.932,27284.0,0.0
310407.0,11010.0,56270.0,64.0,534.36835,463.89532,614.36163,622.0188,695.62494,6068.1016,73139.05,12930.49,487.58044,13224.929,28544.0,0.0
441381.0,18240.0,90984.0,63.0,489.36832,462.8953,483.3617,335.01883,719.62506,2107.1025,25980.05,4585.4917,865.5804,23180.93,29183.0,0.0
504375.0,8495.0,41359.0,61.0,482.36838,366.89532,847.36163,439.01883,1173.625,2680.1028,27433.049,4517.4917,604.58044,13132.93,29322.0,0.0
436656.0,14016.0,74348.0,72.0,255.36832,391.89532,869.36176,491.01886,760.625,5375.102,56519.055,11263.491,624.5805,23124.93,30171.0,0.0
419045.0,14720.0,82354.0,75.0,584.3683,649.8953,1010.36163,1306.0189,1310.625,12853.104,136045.06,27214.49,950.58044,16127.93,30259.0,0.0
385474.0,12704.0,69788.0,69.0,560.3683,333.89536,538.36163,621.0188,513.625,2011.1027,8682.051,2061.492,2979.5803,23964.932,32127.0,0.0
341352.0,21088.0,110660.0,67.0,413.36835,585.8953,375.36172,687.0188,982.625,1773.1024,14438.05,2693.4915,638.58044,12327.93,33000.0,0.0
310450.0,11807.0,59675.0,65.0,356.3683,243.89537,486.36166,739.01886,1420.6248,7181.102,85749.055,16091.49,538.58044,17665.93,33052.0,0.0
423740.0,13968.0,70396.0,66.0,429.36832,474.89532,763.3617,578.0188,636.625,1525.1027,17797.049,3059.4912,629.58044,21637.93,33475.0,0.0
348581.0,5831.0,29754.0,61.0,292.36832,349.89536,336.36163,467.01886,429.62503,2621.1025,15244.052,3494.4922,364.58044,8186.93,34973.0,0.0
366875.0,13294.0,66953.0,65.0,385.36835,341.89532,448.36166,441.01883,800.625,3951.102,25786.053,4497.492,1140.5803,24942.93,35993.0,0.0
275032.0,22096.0,115142.0,69.0,716.36835,634.89526,746.3617,324.0188,1282.6249,2536.1025,14407.049,3651.4917,802.58044,24761.93,37299.0,0.0
293253.0,11312.0,56352.0,65.0,272.36835,619.8953,329.36172,548.0188,1253.625,4182.1025,36148.05,8466.492,798.58044,20987.93,38594.0,0.0
329968.0,11044.0,51659.0,60.0,315.36835,464.8953,494.3617,347.01886,669.62506,3223.1028,40957.055,8061.492,314.58044,12416.93,38632.0,0.0
489810.0,10723.0,56211.0,67.0,276.36832,435.89532,674.36163,322.01883,556.625,3059.1025,22815.05,6050.492,2397.5803,22728.932,39017.0,0.0
369048.0,15904.0,83744.0,70.0,181.36832,257.89532,464.36172,488.01886,1096.6251,1591.1027,6594.05,1425.492,3893.5803,7993.9307,42742.0,0.0
403022.0,10933.0,52930.0,61.0,375.36832,360.89532,697.36176,367.0188,1010.62506,1702.1025,31589.05,5906.4917,386.58044,9933.931,43399.0,0.0
423673.0,14720.0,73337.0,66.0,462.36835,477.89532,823.3617,564.0189,1036.625,3114.1028,11660.051,2786.4922,648.5804,16414.93,45063.0,0.0
344931.0,10718.0,49275.0,60.0,316.36832,355.8953,445.3617,179.01881,724.6251,968.1026,6574.0493,1454.492,1178.5804,11408.93,45915.0,0.0
211717.0,9234.0,43345.0,62.0,228.3683,241.89534,756.3616,256.01886,1038.6249,2485.103,24636.05,5739.492,414.58044,10349.93,48003.0,0.0
428806.0,8681.0,44799.0,65.0,372.36835,268.89532,649.3617,433.01883,675.625,2584.1028,19815.05,3762.4917,2619.58,18057.93,48178.0,0.0
201647.0,14832.0,72122.0,63.0,328.36835,341.89532,464.36166,371.0188,923.625,1278.1025,12400.049,2414.4917,439.58047,13491.93,48683.0,0.0
418484.0,14608.0,72587.0,64.0,301.36835,556.89526,444.36166,308.01883,909.625,2386.1023,29393.049,5741.491,275.58044,8730.931,49235.0,0.0
321101.0,14800.0,79687.0,68.0,315.3683,533.8954,840.3617,647.01886,1260.6249,5963.103,58804.055,11612.492,559.5804,18172.93,49710.0,0.0
232349.0,13136.0,64156.0,62.0,172.3683,307.8953,480.3617,474.01883,853.625,1653.1027,21152.05,3181.4917,511.58044,14899.93,49786.0,0.0
417022.0,15600.0,78677.0,66.0,438.36832,470.89532,569.3617,240.01884,719.62506,1989.1027,11108.051,2077.4922,598.5804,20636.93,52069.0,0.0
333742.0,14208.0,73430.0,68.0,461.36835,319.89532,772.36163,576.0188,933.625,2219.1025,13080.049,1900.4918,488.58044,16806.93,53444.0,0.0
455412.0,13264.0,70065.0,69.0,335.3683,400.89532,677.3617,625.0188,782.625,4186.1025,45199.05,9284.491,482.58044,16436.93,54725.0,0.0
388941.0,12387.0,58636.0,62.0,341.36835,475.89532,497.3617,612.01886,629.625,4607.103,41104.055,7808.493,443.5805,13055.931,56917.0,0.0
331777.0,14720.0,76475.0,64.0,345.36835,417.8953,823.3617,608.01886,1633.625,7136.102,85581.055,16464.49,660.58044,14173.931,59656.0,0.0
302836.0,9806.0,50541.0,67.0,361.36835,339.89532,400.3617,504.01883,1015.625,2009.1025,23757.05,3797.4915,308.58044,13632.93,59743.0,0.0
542347.0,8233.0,42720.0,67.0,339.36832,233.89531,467.36166,378.01886,835.625,1017.1026,6651.05,1603.4918,421.5804,12170.93,62105.0,0.0
391453.0,9275.0,47705.0,63.0,414.36832,467.8953,453.36166,746.01886,1258.625,6289.1025,84650.055,13914.491,615.58044,13435.93,62134.0,0.0
299613.0,19344.0,101730.0,71.0,381.36835,467.8953,549.3617,1115.0188,821.6251,4188.103,47682.055,9172.492,598.58044,14278.93,62776.0,0.0
354685.0,14480.0,70695.0,63.0,336.3683,596.8953,490.36166,705.01886,1005.625,5367.102,59323.055,10728.492,458.5804,13506.93,64463.0,0.0
397251.0,10984.0,53693.0,63.0,428.36832,540.89526,612.3617,557.01886,699.625,1849.1029,15572.052,3333.4922,717.58044,22632.93,64614.0,0.0
535704.0,14016.0,69992.0,68.0,479.36832,628.8954,709.3616,568.0189,705.62506,4706.103,41216.06,8092.493,765.5804,27364.93,65306.0,0.0
399306.0,8731.0,41293.0,57.0,304.36832,390.89532,408.3617,262.01886,704.62506,3110.1025,35349.05,7409.492,442.58044,12840.93,66503.0,0.0
371747.0,11591.0,54338.0,61.0,370.36835,441.89532,354.36172,194.01883,884.62494,2917.1028,40602.055,8568.492,478.5804,14569.93,66867.0,0.0
288030.0,12689.0,62959.0,62.0,388.36832,304.89526,537.3617,411.01883,643.62506,1506.1027,9774.05,1757.492,793.58044,20963.93,67519.0,0.0
460982.0,13488.0,67027.0,64.0,481.36838,313.89536,374.3617,593.01886,976.62494,4518.1025,50064.05,9043.491,527.58044,16060.931,68589.0,0.0
421363.0,18512.0,92558.0,65.0,382.36835,624.8953,715.36176,364.01886,461.62503,3667.1025,33744.05,6184.4917,695.5804,17274.93,69105.0,0.0
432873.0,11623.0,59663.0,65.0,337.36826,349.89532,476.36166,551.01886,1515.6249,2539.1028,19878.049,2930.492,539.58044,14692.931,74888.0,0.0
327522.0,10947.0,53953.0,62.0,337.3683,362.8953,684.3617,543.01886,1063.6249,4528.103,38286.05,7660.4917,373.58044,9830.93,75176.0,0.0
427610.0,15664.0,83976.0,71.0,418.36835,452.8953,467.3617,653.01886,724.62506,3986.1028,43812.055,7823.492,535.5804,20795.93,75865.0,0.0
371671.0,11105.0,56446.0,66.0,304.36832,421.89532,375.3617,776.0189,1004.625,7482.1016,86032.05,16046.489,826.5804,22122.93,77535.0,0.0
440626.0,9274.0,45285.0,62.0,344.36832,289.89532,555.36163,517.01886,887.625,4115.1025,30700.05,5098.4917,487.5804,13763.93,77581.0,0.0
490194.0,12507.0,63900.0,66.0,263.36832,298.89532,489.3617,322.0188,1834.6251,2134.1023,13945.051,3930.4917,500.58044,15369.93,78548.0,0.0
402795.0,10493.0,51926.0,65.0,368.3683,337.8953,591.36163,359.01883,531.625,3264.1023,30558.05,5377.492,619.5804,24711.93,80661.0,0.0
426458.0,14272.0,74600.0,69.0,269.36832,252.89531,503.3617,464.0189,821.6251,3094.1023,16252.051,3100.4917,1009.58044,16655.93,84154.0,0.0
405010.0,10802.0,51235.0,60.0,398.36832,454.89532,533.3617,447.01883,562.625,2834.1025,23045.053,5414.492,378.58044,16476.93,85094.0,0.0
453313.0,12495.0,64840.0,68.0,325.36832,298.89536,638.3617,460.01883,720.62506,2640.1023,15092.051,2891.492,755.5804,7010.93,85313.0,0.0
434579.0,9363.0,45498.0,63.0,385.3683,334.89536,564.36163,263.01886,865.62506,2586.1023,18395.049,3839.4917,593.58044,15439.93,87175.0,0.0
351534.0,9564.0,45467.0,61.0,323.36835,300.89532,680.36163,381.0188,1019.625,1416.1025,8571.05,2280.4917,599.58044,15090.93,88222.0,0.0
346110.0,8224.0,42877.0,64.0,495.36835,576.8953,409.36166,418.01886,831.625,2408.1023,34405.05,5441.491,470.5804,12698.93,88235.0,0.0
449333.0,15600.0,82527.0,70.0,334.3683,483.89532,625.3617,296.01883,865.62506,1638.1027,9933.049,1255.492,404.58044,13578.93,88671.0,0.0
312058.0,13936.0,71919.0,67.0,308.36832,424.89532,668.36163,459.01886,661.625,6132.103,75006.05,14151.491,590.58044,18257.93,89975.0,0.0
345710.0,20368.0,107159.0,70.0,324.3683,293.89536,582.3617,271.0188,739.62506,2067.1025,9505.049,1485.4917,827.58044,26505.93,90407.0,0.0
412004.0,13264.0,67376.0,66.0,366.36835,755.8953,711.36176,280.0188,484.62506,2240.1028,18442.049,4049.4917,698.58044,16192.93,90411.0,0.0
309892.0,16960.0,95023.0,72.0,557.36835,618.8953,565.36176,558.0188,1588.6248,20941.1,92533.055,17750.49,639.58044,14565.931,91805.0,0.0
497433.0,11860.0,59380.0,63.0,349.36835,198.89537,595.3617,398.01883,640.62506,2730.1028,23460.049,3999.4917,414.58044,10997.93,91986.0,0.0
456780.0,11013.0,57485.0,67.0,224.3683,554.8953,497.36166,357.01886,901.62506,3053.1025,36068.055,6757.492,405.58044,16255.931,92162.0,0.0
322049.0,10550.0,65323.0,71.0,319.36835,561.8954,533.3617,550.01886,779.62494,2922.1023,29090.049,5152.4917,768.5804,17941.93,94856.0,0.0
336453.0,17952.0,89883.0,66.0,388.36832,409.89532,507.3617,320.01883,627.62506,4332.1025,37523.06,6607.4927,413.58044,12402.931,95627.0,0.0
441416.0,15568.0,85001.0,74.0,423.36832,429.8953,820.36176,627.01886,897.625,1004.10254,12285.049,2964.4917,738.58044,25403.93,95744.0,0.0
391286.0,12486.0,62648.0,65.0,233.36833,391.89536,462.3617,374.01886,1101.625,2991.102,24834.049,4338.491,296.58047,6767.9307,97659.0,0.0
356460.0,8526.0,40530.0,61.0,373.36832,469.89532,485.36166,205.0188,1058.625,3314.1025,41304.05,7673.492,637.58044,13082.931,98278.0,0.0
342591.0,12861.0,69691.0,70.0,392.36832,442.89536,764.3617,835.0188,1202.6251,5763.102,58652.055,11181.492,813.58044,19531.93,98559.0,0.0
396609.0,11649.0,59433.0,66.0,285.36832,370.89536,540.36176,334.01886,773.625,1370.1028,8845.05,2175.492,1669.5803,23594.932,100007.0,0.0
418176.0,15008.0,76889.0,67.0,226.36832,584.8954,652.3617,368.0188,996.62494,1364.1025,10483.051,2396.4917,714.5804,21349.93,102704.0,0.0
322551.0,10417.0,50654.0,61.0,453.36832,282.8953,611.36163,643.0188,717.62494,4759.102,54315.047,10126.491,387.58047,13219.931,103344.0,0.0
427234.0,15984.0,78684.0,62.0,513.36835,352.89536,662.36163,326.01883,746.625,2509.1023,16398.049,2965.4915,620.5804,19176.93,103778.0,0.0
461902.0,11641.0,67253.0,76.0,570.36835,484.89532,559.36163,1063.0188,2494.625,8377.103,101934.05,19896.488,794.58044,25424.93,104404.0,0.0
312309.0,11132.0,55686.0,63.0,162.36832,333.89536,400.3617,230.01881,830.62494,1839.1028,11647.05,1734.4917,270.58047,9492.931,105685.0,0.0
403252.0,10873.0,49866.0,58.0,544.3683,587.8953,905.3618,663.01886,1409.625,6706.103,64304.055,11398.492,633.58044,16239.93,107292.0,0.0
449511.0,10951.0,58827.0,67.0,326.36832,320.89532,586.3617,319.0188,647.62494,3257.1028,20034.05,3642.4917,395.58044,6820.9307,107551.0,0.0
284463.0,16704.0,79465.0,62.0,143.36829,496.89532,603.36176,551.01886,635.625,6158.103,75646.055,12396.491,474.58044,11058.93,109078.0,0.0
493443.0,12384.0,62568.0,65.0,322.36832,345.89532,802.3617,547.0188,776.62506,3836.1023,31888.05,5212.492,664.58044,15715.93,109462.0,0.0
390680.0,8821.0,44061.0,64.0,286.3683,422.89536,513.3617,487.0188,647.625,2205.1028,23263.049,4283.4917,341.58044,11303.93,109677.0,0.0
447921.0,15696.0,89597.0,77.0,318.3683,368.8953,674.36163,675.01886,929.62494,2405.1025,11749.051,2494.4917,697.58044,19828.93,111584.0,0.0
308153.0,15456.0,72878.0,61.0,402.36835,504.89536,802.3617,440.01886,1144.6248,3691.1025,42073.05,7767.492,1084.5803,25734.93,112330.0,0.0
455320.0,15872.0,75540.0,62.0,323.36832,359.89532,509.36166,329.01883,1097.6249,1731.1027,11977.051,2499.4922,2439.5803,22523.93,113466.0,0.0
594274.0,16560.0,90887.0,71.0,757.36835,666.8953,842.36163,499.01883,661.62506,5669.1016,20227.049,3332.4917,697.58044,14880.93,113515.0,0.0
385691.0,14224.0,71743.0,64.0,294.36832,339.8953,754.3617,721.0188,1085.625,10599.103,112344.05,20189.49,527.58044,12768.931,114284.0,0.0
307567.0,12330.0,59684.0,63.0,378.36832,245.89536,700.3617,307.01883,560.625,1575.1027,13832.051,2849.492,1081.5803,19984.93,114794.0,0.0
305695.0,14880.0,74009.0,64.0,422.36835,454.89532,647.36163,390.01883,533.62506,2458.1023,16520.047,3151.4915,1180.5804,21384.93,116881.0,0.0
368210.0,7719.0,38001.0,60.0,523.36835,492.89532,389.3617,331.01886,773.62494,2000.1027,7538.0493,1780.492,626.58044,12228.93,117245.0,0.0
501632.0,12325.0,61210.0,65.0,322.36835,777.8953,975.36163,672.01886,655.62506,3907.1028,48692.055,8855.492,921.58044,25918.93,117593.0,0.0
407880.0,14064.0,67516.0,61.0,392.36835,455.89532,558.36163,402.01883,717.625,2815.1025,13931.051,2780.4917,904.5804,23714.93,118465.0,0.0
421642.0,7939.0,36090.0,59.0,239.3683,348.8953,558.3617,377.01886,1101.625,2524.1028,23886.053,4297.492,314.58047,12032.931,118782.0,0.0
368429.0,10834.0,53647.0,64.0,244.36829,380.8953,724.36176,321.01886,1169.625,3942.1028,46918.05,11016.492,613.58044,13212.931,118899.0,0.0
364246.0,12533.0,63580.0,67.0,255.36832,338.89526,547.36163,708.01886,754.62494,3896.102,37000.047,6279.491,392.58044,10045.931,121288.0,0.0
449385.0,11931.0,62145.0,69.0,314.36835,360.89532,429.3617,229.01881,673.625,1575.1027,13022.05,2546.492,375.58047,12126.93,122592.0,0.0
384701.0,11748.0,61531.0,68.0,331.3683,415.89532,510.36172,428.01883,667.625,1086.1025,10096.049,2265.4917,1217.5803,19618.932,122817.0,0.0
422900.0,9897.0,47363.0,62.0,245.36832,399.89532,604.3617,419.01883,1189.6249,2689.103,30951.053,6304.492,503.5804,13781.93,123967.0,0.0
553192.0,17920.0,91393.0,67.0,470.36832,622.8953,642.3617,589.0188,454.625,1653.1025,7816.0503,2478.4917,632.5804,19308.93,124398.0,0.0
296477.0,20736.0,110508.0,70.0,551.3684,419.89532,592.36176,675.0188,1444.6248,8956.103,96563.05,17317.486,750.58044,12969.931,125237.0,0.0
320971.0,12416.0,63836.0,68.0,376.36835,422.89532,713.36163,867.01886,1145.6249,8795.102,101496.055,19359.49,585.5805,17668.932,125447.0,0.0
264774.0,8432.0,43000.0,65.0,452.36835,411.89532,510.3617,491.01886,809.625,3146.1025,28230.049,5257.4917,579.5804,16585.93,126005.0,0.0
405929.0,10652.0,58355.0,67.0,324.36832,465.89532,1101.3618,637.01886,1448.6249,4574.103,49643.05,8532.492,930.5803,17767.93,126547.0,0.0
332783.0,11793.0,55945.0,60.0,352.3683,435.89532,420.3617,427.01883,806.625,2080.1025,31895.05,6525.4917,475.58044,13423.931,126660.0,0.0
488552.0,14368.0,81578.0,76.0,298.36832,356.89536,800.36163,619.01886,2562.625,7576.102,85340.05,15939.489,824.58044,27946.93,130044.0,0.0
383049.0,13456.0,69263.0,65.0,379.3683,400.89532,343.36166,508.01895,1548.6249,12040.104,156047.06,27410.496,417.58044,13166.931,130226.0,0.0
396141.0,11221.0,56444.0,64.0,242.36832,291.89532,569.3616,290.0188,847.62494,3037.1028,35977.055,5971.4927,530.58044,15616.931,130750.0,0.0
444364.0,13728.0,71097.0,68.0,247.3683,281.89536,450.36166,246.0188,800.62506,2452.1023,18348.047,3176.4917,778.58044,26823.93,131841.0,0.0
380333.0,12572.0,65059.0,65.0,367.36832,593.89526,708.3617,619.0189,963.62506,6021.1035,52373.055,9844.492,580.58044,14831.93,131976.0,0.0
400109.0,12336.0,61990.0,66.0,404.36832,479.89532,863.3618,453.01883,701.625,2922.1028,26816.053,4688.4917,772.5804,20939.93,136291.0,0.0
448384.0,18256.0,108614.0,84.0,644.36835,606.89526,639.3617,431.01883,742.62506,3540.1023,25234.05,6167.492,1891.5803,12919.93,136621.0,0.0
427034.0,11441.0,57690.0,65.0,399.36835,207.89536,667.36163,481.01883,565.62506,1887.1027,22764.053,3690.4922,440.58044,14318.93,139202.0,0.0
265171.0,13840.0,70345.0,64.0,507.3683,638.8953,571.3617,1180.019,1395.6251,4140.1025,47637.055,9487.492,1220.5803,16752.932,139369.0,0.0
323206.0,14128.0,73578.0,66.0,385.36832,584.8954,897.36176,436.01883,1365.6249,6884.1016,71244.055,13414.489,724.58044,18656.93,139997.0,0.0
282393.0,12618.0,56263.0,57.0,392.36835,435.8953,474.3617,513.01886,836.625,1791.1024,25846.05,4449.4917,417.58044,12863.93,140898.0,0.0
341204.0,11426.0,58922.0,64.0,608.3684,628.8954,631.3617,701.0189,1370.6249,4807.103,52744.055,9131.492,490.58047,11688.931,141921.0,0.0
338514.0,10297.0,51210.0,63.0,382.36835,515.89526,668.36163,400.01883,1334.625,3062.1025,27899.05,5741.491,517.58044,10700.93,142381.0,0.0
370478.0,10450.0,49087.0,56.0,274.36832,381.89532,483.36166,414.01883,1330.6251,5175.1016,62535.05,10909.491,431.5804,13054.93,142425.0,0.0
407983.0,7689.0,38369.0,62.0,324.36835,319.89532,529.36176,323.0188,931.62506,1876.1027,12067.05,2814.492,480.58044,16164.93,143301.0,0.0
419157.0,11034.0,56522.0,67.0,360.36832,335.89526,547.36163,609.01886,816.625,4432.1025,31865.053,6362.492,458.58044,14556.93,143939.0,0.0
282896.0,15984.0,81345.0,66.0,459.36838,467.89532,855.36176,536.01886,1669.625,3613.1025,16679.049,3121.4917,2333.5803,24133.93,144549.0,0.0
388893.0,10336.0,49543.0,62.0,209.36832,438.8953,379.36166,527.01886,1274.6251,2210.1025,14633.051,2849.4917,911.5804,16114.93,145195.0,0.0
269871.0,12480.0,64948.0,72.0,414.36832,230.89532,485.36166,384.01877,1186.625,3861.102,19729.045,4798.491,488.5804,16719.93,146357.0,0.0
527674.0,14880.0,76964.0,68.0,411.36832,237.89532,688.36163,658.01886,913.62506,1082.1027,7898.0503,1369.492,11717.58,9501.93,147470.0,0.0
365931.0,11221.0,53138.0,61.0,247.36829,377.89536,830.3616,577.01886,638.625,3513.1025,35459.055,7004.491,617.58044,16372.93,147762.0,0.0
369937.0,13648.0,73500.0,70.0,327.36832,458.89532,660.36163,658.01886,917.62494,7588.1025,75700.06,14363.491,588.58044,17785.932,147819.0,0.0
260433.0,14400.0,69357.0,65.0,369.36835,487.89536,819.36163,812.0188,1041.625,6680.102,78612.055,16191.49,670.58044,14588.931,148798.0,0.0
388656.0,12432.0,64419.0,66.0,331.36832,431.89532,522.36163,399.01886,1088.6249,2722.1025,22936.053,5535.492,491.5804,17069.93,148989.0,0.0
647169.0,24112.0,153883.0,86.0,9843.37,2857.8958,2516.3618,18606.021,9173.626,4096.103,31738.053,7273.491,1438.5803,19353.93,150337.0,0.0
281829.0,13282.0,68523.0,66.0,530.3683,452.8953,792.36163,2214.019,2201.625,8856.103,58904.055,10562.491,822.58044,7326.9297,153495.0,0.0
239201.0,13904.0,73915.0,71.0,352.36832,492.8953,600.3617,401.0188,940.62506,3742.1025,24635.05,4543.4907,465.58044,15021.93,158262.0,0.0
350864.0,18048.0,95621.0,70.0,514.3683,927.8953,1025.3616,938.01886,1410.625,7344.1025,63121.055,13045.491,1169.5803,16324.931,159401.0,0.0
