FS INT,SS PEAK,SS INT,SS TOF,FL1 INT_CD14-FITC,FL2 INT_CD19-PE,FL3 INT_CD13-ECD,FL4 INT_CD33-PC5.5,FL5 INT_CD34-PC7,FL6 INT_CD117-APC,FL7 INT_CD7-APC700,FL8 INT_CD16-APC750,FL9 INT_HLA-PB,FL10 INT_CD45-KO,TIME,label
550596.0,15984.0,86847.0,72.0,566.3683,438.89536,485.36166,529.01886,498.625,3376.1025,47271.055,8220.491,457.5804,13232.931,20655.0,0.0
368093.0,17712.0,94199.0,71.0,550.3684,640.8953,710.36163,666.0189,557.62506,1404.1027,15679.05,3314.4915,955.58044,20498.93,20969.0,0.0
413385.0,16208.0,79742.0,64.0,239.36832,260.89532,513.3617,520.0188,779.62506,1694.1027,21252.047,4446.4917,662.58044,13953.93,21476.0,0.0
421005.0,29168.0,155754.0,71.0,496.3683,388.89532,463.36166,488.01886,912.625,2355.1023,25655.049,4721.4917,566.58044,15370.93,22850.0,0.0
464012.0,16192.0,81205.0,68.0,348.36832,258.89536,520.3617,645.01886,720.62506,2262.1028,16356.05,3233.492,2267.5806,23340.93,22977.0,0.0
440534.0,12720.0,62785.0,64.0,382.36832,472.89532,478.36166,205.01883,919.625,1746.1027,23702.05,4535.4917,496.58044,12944.931,23963.0,0.0
429149.0,14176.0,66681.0,61.0,195.36832,212.89534,595.36176,311.01883,741.62494,1441.1027,18216.049,3087.4915,362.58044,11456.93,24626.0,0.0
386519.0,15936.0,79269.0,63.0,544.3683,337.8953,539.36163,559.01886,332.62506,748.1027,6841.0503,1336.492,2514.5803,22666.93,25195.0,0.0
451288.0,9879.0,52352.0,62.0,396.36835,315.89536,462.36166,452.01883,655.625,1946.1027,22506.053,3695.4922,498.58044,9247.931,25289.0,0.0
406972.0,13575.0,67834.0,65.0,303.3683,335.89532,616.36176,455.01886,639.6251,3485.1025,49676.05,8420.492,542.58044,14945.93,25321.0,0.0
423316.0,20960.0,104054.0,65.0,421.36832,370.89536,475.36166,265.0188,585.62506,2946.1023,34243.047,6871.491,622.58044,13693.931,25380.0,0.0
356191.0,25920.0,126825.0,63.0,432.36835,538.8953,526.36163,619.01886,855.62494,5523.1025,101531.06,17567.49,648.5804,21027.93,27849.0,0.0
428267.0,13664.0,69398.0,64.0,340.36832,388.89532,674.3617,466.01883,590.62506,3980.1025,59878.055,11215.492,446.5804,12357.93,28399.0,0.0
427867.0,21552.0,115564.0,72.0,273.36835,429.89532,268.36166,293.01883,470.62503,1238.1025,9675.05,2448.4917,637.58044,19573.93,28740.0,0.0
337916.0,19968.0,101979.0,66.0,344.36835,340.89532,588.3617,412.01883,1107.625,5581.1025,75938.05,13305.49,434.58044,14032.93,29070.0,0.0
590940.0,15216.0,84173.0,73.0,255.3683,320.8953,388.36166,248.01881,530.62506,1872.1024,14895.05,2862.4917,547.5804,17763.93,29136.0,0.0
332661.0,12455.0,63990.0,66.0,243.36832,497.89532,850.36163,339.01883,631.625,857.1026,7407.05,1261.492,1393.5803,16087.931,29174.0,0.0
463150.0,16256.0,79965.0,62.0,407.36832,274.89532,504.3617,595.01886,781.62506,2694.1023,30094.053,5417.4917,1349.5804,15852.931,29537.0,0.0
419216.0,19040.0,100101.0,301.0,14534.367,3685.8958,1941.3617,12910.0205,4642.626,2042.1027,19341.05,3693.4917,818.58044,12794.931,29998.0,0.0
406874.0,16992.0,83199.0,63.0,202.36832,316.89536,505.3617,856.01886,862.625,4041.1023,29878.053,6783.4917,532.58044,6931.93,30971.0,0.0
357653.0,15584.0,75466.0,65.0,600.36835,401.8953,474.36163,646.01886,743.625,3367.1025,50056.05,9064.491,437.58044,17862.93,31438.0,0.0
469129.0,19296.0,93962.0,62.0,377.36832,518.89526,585.3617,678.01886,848.62494,3299.1025,50218.055,9325.492,780.58044,12943.93,32975.0,0.0
356598.0,18432.0,89422.0,63.0,543.36835,410.89532,557.36163,420.01886,785.62506,3089.1028,40618.05,7481.4927,413.5804,14417.93,33279.0,0.0
279525.0,18944.0,95466.0,69.0,255.36829,209.89531,404.36166,584.01886,784.62506,3791.1028,55701.055,9589.491,405.58044,13046.93,33748.0,0.0
356962.0,16544.0,79713.0,61.0,235.36832,291.89532,421.36166,437.01883,927.62506,4002.1025,46260.05,7592.4917,761.5804,13674.93,33808.0,0.0
439577.0,16320.0,84863.0,71.0,409.3683,372.89532,590.36163,645.0188,1237.6249,5198.102,75823.05,13933.489,582.58044,13306.93,33933.0,0.0
313903.0,12031.0,60929.0,60.0,156.3683,236.89532,259.36163,296.0188,447.625,1856.1025,22601.049,3822.4917,299.58044,9521.93,34039.0,0.0
442872.0,14672.0,74587.0,66.0,269.36832,370.89532,478.3617,565.0188,860.6249,4466.1025,73383.04,12357.49,495.5805,17385.932,34215.0,0.0
416035.0,18912.0,98249.0,68.0,323.36832,360.89536,579.3617,754.01886,884.625,6098.103,81928.06,15515.492,828.58044,21917.932,34633.0,0.0
337671.0,22352.0,118316.0,66.0,372.36835,358.89532,577.36163,477.0189,809.62494,10743.104,153230.06,29965.492,567.58044,14712.93,34889.0,0.0
451888.0,16656.0,86775.0,63.0,285.36832,390.8953,707.36163,369.01883,680.625,1563.1027,9494.051,2167.4917,457.58044,12885.93,35075.0,0.0
351731.0,23520.0,107968.0,59.0,273.36832,296.89532,474.36166,373.01886,532.62506,3370.1023,64314.05,11365.493,544.58044,15464.931,35423.0,0.0
380128.0,17984.0,95020.0,68.0,328.36832,443.89532,542.3617,405.01883,756.625,4674.103,51005.055,9435.492,510.58044,15384.931,36028.0,0.0
354569.0,27136.0,127419.0,62.0,484.36835,338.89532,619.3616,361.0188,524.62506,936.1026,12348.05,2271.4917,443.58044,11701.93,37359.0,0.0
389235.0,17856.0,88818.0,66.0,399.36835,276.89536,507.3617,242.01883,864.62506,2307.1028,33899.05,6396.4927,495.5804,16379.93,37676.0,0.0
359712.0,23072.0,113379.0,65.0,284.36832,341.89532,430.36163,441.01883,730.62494,4720.1025,78699.055,14273.492,466.58047,16550.932,38835.0,0.0
355397.0,18736.0,88455.0,61.0,403.36832,403.8953,575.36176,671.01886,878.625,4574.1025,65940.055,12491.49,1303.5803,22051.93,38919.0,0.0
420317.0,16544.0,78727.0,62.0,365.36835,355.89536,506.36172,451.01883,786.625,1269.1025,6533.0503,1223.4921,449.58044,13603.931,39385.0,0.0
231099.0,12208.0,54693.0,58.0,169.3683,281.89532,333.36166,253.01883,1033.625,3028.1028,33856.055,6049.492,301.5804,9427.93,40218.0,0.0
403928.0,12816.0,67420.0,72.0,336.36832,321.89536,680.36163,200.01874,633.62494,5664.1016,80119.04,15675.489,864.58044,16603.932,40466.0,0.0
509723.0,15536.0,80214.0,67.0,233.36829,306.89532,469.3617,580.0188,710.62494,1127.1024,16217.05,2859.4915,522.5805,16506.93,40693.0,0.0
432907.0,15344.0,77751.0,63.0,540.36835,345.89532,446.3617,560.01886,912.625,4046.1025,49385.055,8345.493,705.58044,21574.93,41148.0,0.0
434389.0,13616.0,62464.0,57.0,443.36835,531.8952,474.3617,307.01883,470.625,1982.1023,26709.05,5163.4917,420.58044,12885.93,41515.0,0.0
349584.0,20656.0,100454.0,63.0,214.36832,382.89532,396.36166,393.01883,1047.6249,3413.1025,45793.047,9056.492,509.5804,12383.931,41927.0,0.0
341561.0,9744.0,47298.0,60.0,293.3683,279.8953,615.3617,270.01883,573.625,1722.1024,19914.047,4306.491,485.5804,13078.93,43557.0,0.0
362061.0,10287.0,55627.0,73.0,357.36838,452.89536,604.36163,242.01883,391.62503,751.1027,10882.05,2188.492,1171.5803,19204.93,43617.0,0.0
350530.0,8641.0,39794.0,60.0,208.36829,282.89532,618.3617,254.01883,480.625,2054.1023,17703.05,3905.4917,1685.5803,13802.931,43922.0,0.0
535143.0,18208.0,92967.0,67.0,307.36832,443.89536,458.36166,248.01883,317.62503,1690.1025,6936.0493,1138.4918,719.58044,19275.93,43953.0,0.0
323503.0,14720.0,72689.0,63.0,472.36835,537.8953,619.36163,512.01886,1359.6248,3686.1023,51100.05,7847.491,511.58047,13398.931,44332.0,0.0
386816.0,17760.0,84180.0,60.0,274.36832,582.89526,447.36166,502.01886,651.625,4999.102,74579.055,13865.491,594.58044,14742.931,46093.0,0.0
341560.0,16160.0,75849.0,60.0,308.36835,424.89532,650.3617,569.01886,1094.6249,6631.1025,102250.055,19707.49,299.5805,8995.931,46169.0,0.0
431174.0,12417.0,57414.0,62.0,375.36838,494.89532,475.3617,666.01886,1174.625,5042.1025,72684.05,13399.489,1537.5806,19972.93,46761.0,0.0
503697.0,15104.0,77675.0,66.0,481.36835,546.8953,623.3617,644.0188,659.625,2610.1028,35756.05,6385.4917,524.58044,16726.928,46890.0,0.0
351196.0,17056.0,84387.0,66.0,174.3683,265.89532,528.3617,147.01878,354.62497,824.10266,10227.051,1896.492,2525.5803,18578.928,46974.0,0.0
349494.0,12309.0,57955.0,61.0,249.36832,297.89532,517.36176,302.01883,403.625,3728.1023,46082.05,7872.4917,364.58044,12833.93,47111.0,0.0
472338.0,16672.0,86295.0,66.0,418.36832,466.89532,483.3617,410.01886,467.62503,1638.1028,19499.05,3023.492,510.5804,14180.93,47117.0,0.0
407818.0,15904.0,79171.0,64.0,282.36832,345.8953,490.36163,276.01883,314.62503,3555.1025,36979.05,7203.492,619.5804,16800.93,47153.0,0.0
312670.0,10054.0,53625.0,65.0,198.3683,393.89532,651.36163,333.01883,685.625,2938.1025,34228.047,5631.492,351.58044,13603.93,48191.0,0.0
328868.0,15520.0,76209.0,67.0,361.36832,299.89532,842.36176,427.01886,1173.6249,3624.102,58911.047,10149.49,519.58044,15512.93,48800.0,0.0
426883.0,14432.0,71971.0,68.0,304.36832,375.8953,365.3617,176.01884,783.625,1170.1027,12204.051,2895.4917,857.58044,15602.93,49603.0,0.0
425115.0,15088.0,73860.0,62.0,254.3683,349.89532,392.36163,201.01881,466.625,845.1027,15469.051,2919.4917,681.5804,14789.93,50299.0,0.0
397235.0,17808.0,92187.0,67.0,162.36829,186.89531,300.36163,544.01886,895.625,5703.1025,68953.055,14099.49,633.58044,17303.93,50375.0,0.0
361798.0,23344.0,119594.0,67.0,278.36832,229.89536,738.3617,177.01878,647.625,1108.1027,9278.049,2121.4917,489.58044,14517.93,50409.0,0.0
453371.0,16976.0,91509.0,72.0,429.36835,377.89536,558.36176,328.01883,731.62506,1697.1027,15000.049,4003.4917,683.5804,22643.93,50419.0,0.0
388647.0,14624.0,71889.0,64.0,384.36832,462.89536,554.36163,327.01883,614.625,3402.1025,54723.047,9537.491,430.5804,13323.93,50518.0,0.0
334333.0,12560.0,61944.0,66.0,207.3683,473.89532,732.3617,269.0188,822.625,5381.1025,60653.05,11054.491,562.58044,19187.93,51763.0,0.0
381242.0,18192.0,93997.0,66.0,308.36835,589.89526,785.36176,434.0188,516.625,1648.1025,9668.05,1753.4917,957.58044,20387.932,51815.0,0.0
277475.0,17504.0,82182.0,60.0,331.36832,357.89532,266.3617,459.01886,560.62506,5751.102,104426.055,19055.49,358.58044,11461.931,52382.0,0.0
445978.0,12856.0,68409.0,67.0,1056.3684,781.89545,648.36176,1098.0188,1158.6251,3575.102,38417.05,7678.491,2284.5803,25352.93,52810.0,0.0
377211.0,8342.0,39353.0,61.0,286.3683,223.89531,226.36165,322.01886,531.625,3607.1025,57845.05,10558.491,351.58044,13186.931,52872.0,0.0
382343.0,13536.0,63142.0,62.0,364.36835,283.89532,388.36166,688.0189,1247.625,4571.103,75327.06,13111.492,530.58044,12386.931,53474.0,0.0
484306.0,15216.0,80097.0,67.0,237.36832,451.89532,512.3617,661.0189,1223.6251,3840.1025,53756.05,9605.492,695.58044,14857.93,53704.0,0.0
331071.0,15696.0,74261.0,62.0,265.36832,429.89532,526.3617,444.0189,903.62494,4055.1028,65522.062,13174.493,1050.5804,17236.932,56285.0,0.0
410052.0,15584.0,74919.0,63.0,329.36832,312.89532,680.36163,464.01886,1134.625,3909.1025,59621.06,9819.492,529.58044,15370.93,57132.0,0.0
341307.0,18640.0,92290.0,65.0,218.36829,398.8953,881.3618,401.01883,916.625,4218.1025,54499.055,9933.492,775.58044,14921.93,57822.0,0.0
373927.0,18928.0,90280.0,62.0,497.36838,312.8954,771.3617,484.01883,543.625,3294.102,45229.047,7451.491,476.58044,12866.93,58519.0,0.0
422041.0,15808.0,80716.0,67.0,361.36835,452.89532,479.36166,375.01886,965.625,3224.1028,34101.05,7437.492,586.58044,17636.93,59267.0,0.0
226936.0,13104.0,65707.0,64.0,360.36832,481.89532,470.36166,445.01886,755.62506,2091.1025,16277.05,3249.4917,2030.5803,20402.93,60240.0,0.0
273248.0,10539.0,55331.0,70.0,246.36832,378.89532,331.36166,356.01883,484.62503,2182.1028,23499.05,4371.492,2597.5803,15981.93,60402.0,0.0
482057.0,9167.0,44531.0,65.0,228.36829,340.8953,625.3617,310.0188,643.625,1495.1028,16858.049,3092.4917,668.58044,12024.93,60464.0,0.0
340708.0,18992.0,99732.0,70.0,384.3683,426.89532,522.3617,230.01878,563.62494,4586.102,66888.05,10983.49,776.58044,20698.93,60490.0,0.0
494584.0,20480.0,101426.0,63.0,370.36835,568.89526,654.36163,325.0188,559.625,2165.1025,24767.05,5009.491,522.58044,16155.931,60769.0,0.0
600726.0,24976.0,180364.0,109.0,370.36835,834.89526,1777.3616,2877.0193,18377.625,8294.102,63029.047,12894.49,4242.5806,21287.93,61518.0,0.0
431835.0,18288.0,91544.0,65.0,295.36835,610.89526,641.3617,604.01886,894.625,1258.1027,12657.05,2992.4917,498.58044,15193.93,61686.0,0.0
361825.0,17472.0,84033.0,60.0,320.3683,598.8953,705.36163,530.0188,595.62506,1162.1027,16818.049,3788.4917,715.5804,18203.93,61945.0,0.0
374161.0,17152.0,89092.0,66.0,213.36832,413.8953,575.36163,380.01883,508.625,2821.1025,19200.05,3986.4917,404.58047,9980.93,62043.0,0.0
352450.0,18576.0,92556.0,63.0,288.36832,370.8953,566.36176,257.0188,940.625,4303.1025,53262.047,9219.491,499.5804,15123.93,62079.0,0.0
350427.0,13456.0,65109.0,60.0,511.3683,443.89526,792.3617,403.01883,693.625,3219.103,39941.05,8333.492,353.5804,8832.93,62154.0,0.0
353324.0,14992.0,70434.0,60.0,194.3683,289.8953,429.36166,295.01886,567.625,2217.1025,18762.049,3198.4915,369.58044,10333.931,63354.0,0.0
491534.0,13968.0,70466.0,67.0,256.36832,388.89532,610.3617,272.01886,674.625,3405.1023,40630.043,6573.4907,453.58044,13552.931,63613.0,0.0
506446.0,13488.0,66992.0,66.0,382.36832,328.89532,512.3617,307.01883,477.62503,1884.1027,19864.047,3470.4912,14320.579,23903.928,64092.0,0.0
548029.0,25280.0,139421.0,75.0,371.36832,495.89532,669.3617,317.0188,710.625,3005.1025,7497.05,1639.4918,747.58044,13912.93,64203.0,0.0
370905.0,16160.0,76109.0,60.0,368.36832,481.89532,508.3617,292.01883,374.62503,1508.1025,23058.049,4667.491,521.58044,14945.93,64210.0,0.0
447156.0,17184.0,85859.0,65.0,344.36832,395.89536,550.3617,323.01883,623.625,1556.1027,18748.05,3256.4917,367.5804,11089.93,64537.0,0.0
393916.0,11162.0,53550.0,63.0,396.36832,360.89536,564.3617,399.01886,706.625,4950.103,65296.06,12352.492,506.58044,14701.931,64690.0,0.0
409306.0,11563.0,54748.0,62.0,258.36835,481.8953,334.36172,693.01886,817.62506,1970.1028,25093.053,5548.492,804.58044,14896.93,64859.0,0.0
326706.0,17696.0,112305.0,69.0,234.36832,331.8953,724.36163,508.01886,1095.6248,3607.1028,48680.05,8765.492,479.58044,10408.93,65884.0,0.0
332326.0,15120.0,72538.0,60.0,215.36832,323.8953,465.3617,356.01886,514.62506,1303.1027,15468.051,3610.4917,395.58047,16040.931,65932.0,0.0
433255.0,20736.0,114368.0,68.0,320.36835,299.89536,405.36166,262.0188,687.62506,3633.1025,23817.05,4009.4917,451.5804,10857.931,66255.0,0.0
407851.0,19664.0,113141.0,72.0,416.36832,430.89536,413.3617,582.0188,735.62506,4580.102,35641.05,5633.492,458.58044,11607.931,66261.0,0.0
387549.0,14016.0,62700.0,59.0,326.36826,350.8953,339.3617,171.01884,521.625,1923.1028,33614.05,6850.4927,410.58047,12943.93,66591.0,0.0
434378.0,14560.0,74992.0,66.0,207.3683,253.89532,445.36166,380.01883,1170.6249,2875.1025,42122.047,7480.491,496.5804,13495.93,67993.0,0.0
435209.0,27824.0,145181.0,70.0,360.36835,364.89536,678.3616,789.01886,481.6251,1653.1024,22739.049,3678.4915,340.58044,10192.931,69457.0,0.0
452358.0,15920.0,86512.0,63.0,195.3683,418.8953,813.36163,1070.0188,743.625,5018.102,72379.05,12880.49,405.58044,16879.93,69603.0,0.0
415026.0,12459.0,61569.0,64.0,405.36832,250.89531,418.36166,446.01883,604.62494,1688.1027,21391.049,3811.4917,338.5804,11698.93,70784.0,0.0
507443.0,16272.0,93508.0,66.0,358.36835,343.89536,461.36163,1074.0188,688.62494,10376.102,133519.05,27719.488,598.58044,14257.93,70865.0,0.0
398157.0,15952.0,80685.0,66.0,350.36835,484.8953,680.3617,494.01886,1028.6251,4721.1025,59817.06,10765.492,465.58044,13555.931,71129.0,0.0
505344.0,22752.0,123777.0,72.0,261.36832,341.89532,450.36172,735.0189,572.62506,883.1027,11942.051,2443.492,5715.5796,9850.93,71453.0,0.0
356216.0,20976.0,98475.0,63.0,176.36829,395.89532,333.36172,425.01886,860.625,4511.102,60580.05,9789.49,759.58044,17459.932,71670.0,0.0
385649.0,17440.0,91740.0,65.0,314.36832,537.8953,615.36163,599.0189,1129.6249,5061.1025,55427.06,9423.492,1368.5803,26198.928,71778.0,0.0
412464.0,20448.0,105837.0,69.0,311.36832,407.89532,485.36172,221.0188,602.62506,2949.1025,26634.049,4259.492,621.58044,17850.93,72670.0,0.0
518134.0,14192.0,73942.0,68.0,341.36832,524.8954,882.3617,390.01883,365.62506,2976.103,41984.05,7482.492,943.5804,21341.93,72776.0,0.0
391189.0,20416.0,105325.0,70.0,478.36832,433.89532,532.36163,272.01886,551.62494,3381.1025,54712.047,9693.492,610.58044,15588.931,74861.0,0.0
378927.0,15984.0,82609.0,65.0,162.36832,404.89532,466.36166,238.0188,516.625,2882.1025,39407.047,6485.4907,506.58044,13615.93,76010.0,0.0
302595.0,18224.0,87512.0,63.0,361.36832,528.8954,399.3617,411.01886,697.625,2166.1025,31094.05,5898.4917,445.58044,13948.931,76113.0,0.0
372664.0,14208.0,71056.0,65.0,409.36838,249.89532,240.3617,322.0188,656.62494,1838.1027,16713.049,3035.4915,394.58044,13962.931,76213.0,0.0
319285.0,14496.0,72586.0,65.0,327.36835,250.89534,446.3617,421.01883,638.625,3009.103,47746.06,8861.493,556.58044,12743.931,76576.0,0.0
299903.0,14336.0,71157.0,62.0,317.36832,374.89532,461.36166,237.01883,1077.625,1864.1025,11110.05,2059.492,448.58047,13026.931,77211.0,0.0
352410.0,21888.0,103723.0,61.0,302.36832,410.89532,446.3617,250.01884,518.625,4317.1025,58348.047,10660.492,555.58044,19538.93,77486.0,0.0
352455.0,16896.0,85229.0,65.0,308.36832,471.89532,448.36172,679.01886,802.62506,4476.1025,58130.05,10840.491,574.58044,15160.93,77709.0,0.0
324761.0,17168.0,83020.0,61.0,181.36832,512.8953,529.3616,272.0188,252.62503,1927.1025,22092.05,4425.4917,251.58047,8565.931,79879.0,0.0
501786.0,14944.0,76601.0,67.0,474.36835,353.89532,840.36163,508.01886,829.625,2959.1025,48093.055,8674.491,639.58044,15290.93,80036.0,0.0
424401.0,17088.0,82453.0,62.0,435.36835,425.89532,681.3617,473.01886,1055.625,3703.1025,52762.05,10302.492,693.58044,15183.93,80536.0,0.0
359362.0,13504.0,62900.0,61.0,149.36829,215.8953,359.3617,662.01886,573.625,5731.1016,87919.055,15673.49,215.58044,8020.93,80615.0,0.0
452848.0,13936.0,69029.0,66.0,289.36832,373.89532,437.3617,476.01883,682.625,2270.1025,40542.055,8545.493,427.58044,11419.93,81211.0,0.0
428616.0,16032.0,79569.0,63.0,438.36835,496.89536,619.3617,504.01886,446.625,4804.1025,72755.06,15050.491,490.5805,14517.931,81637.0,0.0
369001.0,10163.0,51421.0,66.0,323.36832,319.89532,398.3617,388.01886,817.625,1610.1027,18951.049,4197.4917,421.58044,10470.931,81696.0,0.0
432009.0,16000.0,84813.0,69.0,278.36832,473.8953,569.36163,225.01883,1118.625,1303.1028,13663.051,2648.492,612.58044,16786.93,82447.0,0.0
338904.0,11412.0,53128.0,60.0,483.36832,689.8954,601.3617,424.01883,873.6249,2827.1023,33399.05,6362.4917,3430.5803,16597.93,82578.0,0.0
363566.0,15760.0,78558.0,64.0,539.36835,359.89536,229.36166,268.01883,512.625,2807.1025,25442.05,4908.4917,393.58047,14814.93,83400.0,0.0
453010.0,19248.0,88883.0,61.0,333.3683,415.89536,666.36163,277.01883,1002.6249,2323.1025,20298.049,3884.4917,655.58044,14849.931,84102.0,0.0
306807.0,13568.0,67770.0,66.0,371.36832,216.89534,464.36166,552.01886,852.62506,1621.1027,30121.053,4994.492,370.58047,11969.931,84464.0,0.0
391087.0,19536.0,93627.0,64.0,160.36829,387.89532,460.36163,1014.0188,790.62506,4438.102,64807.047,10791.49,635.58044,9314.93,84486.0,0.0
434048.0,21296.0,115501.0,72.0,378.36838,350.89536,618.36163,1814.0189,1674.6249,848.10266,10572.05,2821.4917,7471.58,8446.93,84727.0,0.0
375420.0,22032.0,115142.0,68.0,272.3683,433.8953,471.36166,645.01886,657.62506,2634.1023,7230.0493,1886.492,1473.5806,13582.931,86028.0,0.0
